=== v11 gen rows 3642-7199 (3558 clips) ===
[gen] fold3_room1_mix0613 walk tier=safe car_drive+siren noise=54.0dBA peak=0.200 (5s)
[gen] fold3_room1_mix0614 walk tier=critical car_drive+bike_bell noise=54.3dBA peak=0.003 (12s)
[gen] fold3_room1_mix0615 walk tier=na none noise=58.0dBA peak=0.000 (0s)
[gen] fold3_room1_mix0616 static tier=critical car_drive+car_drive noise=45.9dBA peak=0.004 (5s)
[gen] fold3_room1_mix0617 walk tier=critical car_drive+car_drive+backup_beep noise=43.2dBA peak=0.004 (7s)
[3642-7199] 2975/3558 17312s elapsed, 5.82s/clip
[gen] fold3_room1_mix0618 walk tier=caution car_drive+car_drive+siren noise=42.3dBA peak=0.047 (7s)
[gen] fold3_room1_mix0619 walk tier=critical car_drive+car_drive+car_drive+horn noise=53.5dBA peak=0.019 (10s)
[gen] fold3_room1_mix0620 walk tier=critical car_drive+car_drive+crossing noise=48.7dBA peak=0.004 (8s)
[gen] fold3_room1_mix0621 walk tier=safe car_drive+crossing noise=48.3dBA peak=0.001 (6s)
[gen] fold3_room1_mix0622 static tier=safe car_drive noise=48.1dBA peak=0.001 (2s)
[gen] fold3_room1_mix0623 walk tier=caution car_drive noise=64.5dBA peak=0.003 (2s)
[gen] fold3_room1_mix0624 static tier=caution car_drive+car_drive+car_drive+horn noise=42.7dBA peak=0.017 (10s)
[gen] fold3_room1_mix0625 static tier=safe car_drive noise=45.0dBA peak=0.001 (2s)
[gen] fold3_room1_mix0626 walk tier=critical car_drive+car_drive+car_drive+crossing noise=64.4dBA peak=0.004 (10s)
[gen] fold3_room1_mix0627 walk tier=na horn noise=52.1dBA peak=0.041 (2s)
[gen] fold3_room1_mix0628 static tier=safe car_drive noise=43.3dBA peak=0.001 (2s)
[gen] fold3_room1_mix0629 static tier=critical car_drive+car_drive noise=42.2dBA peak=0.004 (5s)
[gen] fold3_room1_mix0630 static tier=caution car_drive+horn+bike_bell noise=56.1dBA peak=0.014 (7s)
[gen] fold3_room1_mix0631 walk tier=na crossing noise=43.8dBA peak=0.000 (3s)
[gen] fold3_room1_mix0632 static tier=critical car_drive noise=53.2dBA peak=0.005 (3s)
[gen] fold3_room1_mix0633 walk tier=na none noise=46.7dBA peak=0.000 (0s)
[gen] fold3_room1_mix0634 static tier=safe car_drive noise=51.0dBA peak=0.001 (3s)
[gen] fold3_room1_mix0635 walk tier=caution car_drive noise=63.8dBA peak=0.003 (3s)
[gen] fold3_room1_mix0636 static tier=na crossing noise=43.8dBA peak=0.000 (3s)
[gen] fold3_room1_mix0637 walk tier=caution car_drive noise=51.7dBA peak=0.001 (2s)
[gen] fold3_room1_mix0638 static tier=caution car_drive+car_drive+car_drive noise=55.3dBA peak=0.003 (7s)
[gen] fold3_room1_mix0639 static tier=critical car_drive noise=63.9dBA peak=0.004 (2s)
[gen] fold3_room1_mix0640 walk tier=safe car_drive noise=56.9dBA peak=0.001 (3s)
[gen] fold3_room1_mix0641 walk tier=safe car_drive noise=41.9dBA peak=0.001 (2s)
[gen] fold3_room1_mix0642 static tier=safe car_drive noise=57.1dBA peak=0.001 (2s)
[3642-7199] 3000/3558 17421s elapsed, 5.81s/clip
[gen] fold3_room1_mix0643 walk tier=safe car_drive noise=44.7dBA peak=0.001 (3s)
[gen] fold3_room1_mix0644 static tier=na none noise=54.9dBA peak=0.000 (0s)
[gen] fold3_room1_mix0645 walk tier=critical car_drive+siren noise=42.0dBA peak=0.282 (5s)
[gen] fold3_room1_mix0646 static tier=caution car_drive+bike_bell noise=63.2dBA peak=0.002 (13s)
[gen] fold3_room1_mix0647 walk tier=critical car_drive+crossing noise=63.7dBA peak=0.005 (6s)
[gen] fold3_room1_mix0648 walk tier=safe car_drive+crossing noise=40.0dBA peak=0.001 (6s)
[gen] fold3_room1_mix0649 static tier=caution car_drive noise=59.2dBA peak=0.002 (2s)
[gen] fold3_room1_mix0650 static tier=critical car_drive+horn noise=60.0dBA peak=0.008 (5s)
[gen] fold3_room1_mix0651 walk tier=critical car_drive+siren noise=50.9dBA peak=0.027 (5s)
[gen] fold3_room1_mix0652 walk tier=caution car_drive+car_drive noise=43.7dBA peak=0.003 (5s)
[gen] fold3_room1_mix0653 walk tier=na bike_bell+crossing noise=44.2dBA peak=0.001 (12s)
[gen] fold3_room1_mix0654 walk tier=safe car_drive+car_drive+car_drive+siren noise=60.2dBA peak=0.011 (10s)
[gen] fold3_room1_mix0655 walk tier=na none noise=60.2dBA peak=0.000 (0s)
[gen] fold3_room1_mix0656 static tier=critical car_drive+crossing noise=57.8dBA peak=0.003 (5s)
[gen] fold3_room1_mix0657 static tier=safe car_drive+car_drive+car_drive+crossing noise=47.7dBA peak=0.005 (10s)
[gen] fold3_room1_mix0658 static tier=caution car_drive+car_drive noise=64.0dBA peak=0.005 (5s)
[gen] fold3_room1_mix0659 walk tier=critical car_drive noise=64.2dBA peak=0.003 (2s)
[gen] fold3_room1_mix0660 static tier=safe car_drive+crossing noise=61.7dBA peak=0.001 (5s)
[gen] fold3_room1_mix0661 walk tier=critical car_drive+siren noise=52.3dBA peak=0.036 (5s)
[gen] fold3_room1_mix0662 static tier=safe car_drive noise=60.9dBA peak=0.001 (2s)
[gen] fold3_room1_mix0663 static tier=critical car_drive+car_drive+horn noise=52.1dBA peak=0.004 (7s)
[gen] fold3_room1_mix0664 walk tier=safe car_drive noise=43.6dBA peak=0.001 (3s)
[gen] fold3_room1_mix0665 static tier=caution car_drive noise=41.1dBA peak=0.004 (3s)
[gen] fold3_room1_mix0666 static tier=safe car_drive noise=61.0dBA peak=0.001 (2s)
[gen] fold3_room1_mix0667 walk tier=safe car_drive+car_drive+backup_beep noise=41.8dBA peak=0.002 (7s)
[3642-7199] 3025/3558 17550s elapsed, 5.80s/clip
[gen] fold3_room1_mix0668 walk tier=caution car_drive+siren+siren noise=62.8dBA peak=0.062 (7s)
[gen] fold3_room1_mix0669 walk tier=caution car_drive+car_drive+car_drive noise=55.1dBA peak=0.003 (8s)
[gen] fold3_room1_mix0670 walk tier=caution car_drive+car_drive+siren+bike_bell noise=55.7dBA peak=0.010 (10s)
[gen] fold3_room1_mix0671 static tier=safe car_drive+car_drive noise=57.6dBA peak=0.004 (4s)
[gen] fold3_room1_mix0672 static tier=critical car_drive noise=51.9dBA peak=0.007 (2s)
[gen] fold3_room1_mix0673 walk tier=safe car_drive noise=54.4dBA peak=0.001 (2s)
[gen] fold3_room1_mix0674 static tier=caution car_drive+car_drive+crossing noise=60.4dBA peak=0.003 (8s)
[gen] fold3_room1_mix0675 static tier=caution car_drive noise=47.9dBA peak=0.003 (2s)
[gen] fold3_room1_mix0676 static tier=safe car_drive+car_drive+bike_bell+crossing noise=50.9dBA peak=0.005 (17s)
[gen] fold3_room1_mix0677 walk tier=na bike_bell noise=51.4dBA peak=0.001 (3s)
[gen] fold3_room1_mix0678 walk tier=safe car_drive+horn noise=47.1dBA peak=0.007 (6s)
[gen] fold3_room1_mix0679 static tier=critical car_drive+car_drive noise=59.1dBA peak=0.004 (5s)
[gen] fold3_room1_mix0680 static tier=caution car_drive+horn+bike_bell noise=56.8dBA peak=0.085 (15s)
[gen] fold3_room1_mix0681 walk tier=critical car_drive+car_drive noise=56.0dBA peak=0.003 (5s)
[gen] fold3_room1_mix0682 static tier=safe car_drive+car_drive noise=44.7dBA peak=0.001 (5s)
[gen] fold3_room1_mix0683 walk tier=caution car_drive+horn+bike_bell noise=52.0dBA peak=0.005 (8s)
[gen] fold3_room1_mix0684 walk tier=na none noise=42.0dBA peak=0.000 (0s)
[gen] fold3_room1_mix0685 walk tier=critical car_drive+car_drive noise=63.7dBA peak=0.005 (5s)
[gen] fold3_room1_mix0686 walk tier=safe car_drive+bike_bell+bike_bell noise=45.4dBA peak=0.001 (15s)
[gen] fold3_room1_mix0687 walk tier=critical car_drive+car_drive+siren noise=44.8dBA peak=0.054 (7s)
[gen] fold3_room1_mix0688 walk tier=caution car_drive+car_drive+car_drive+backup_beep+backup_beep noise=45.9dBA peak=0.003 (12s)
[gen] fold3_room1_mix0689 static tier=na none noise=50.2dBA peak=0.000 (0s)
[gen] fold3_room1_mix0690 walk tier=critical car_drive+car_drive noise=62.1dBA peak=0.004 (5s)
[gen] fold3_room1_mix0691 static tier=caution car_drive+car_drive+backup_beep noise=55.7dBA peak=0.002 (6s)
[gen] fold3_room1_mix0692 walk tier=na backup_beep+backup_beep noise=60.8dBA peak=0.001 (4s)
[3642-7199] 3050/3558 17712s elapsed, 5.81s/clip
[gen] fold3_room1_mix0693 walk tier=critical car_drive+horn noise=56.3dBA peak=0.008 (6s)
[gen] fold3_room1_mix0694 walk tier=critical car_drive+siren+horn noise=41.9dBA peak=0.075 (7s)
[gen] fold3_room1_mix0695 static tier=critical car_drive noise=41.0dBA peak=0.003 (3s)
[gen] fold3_room1_mix0696 walk tier=critical car_drive+car_drive noise=62.8dBA peak=0.004 (5s)
[gen] fold3_room1_mix0697 walk tier=caution car_drive noise=44.2dBA peak=0.003 (3s)
[gen] fold3_room1_mix0698 walk tier=na horn noise=50.8dBA peak=0.015 (2s)
[gen] fold3_room1_mix0699 walk tier=critical car_drive+car_drive noise=63.1dBA peak=0.005 (5s)
[gen] fold3_room1_mix0700 walk tier=na bike_bell noise=51.2dBA peak=0.001 (9s)
[gen] fold3_room1_mix0701 static tier=caution car_drive+car_drive+bike_bell+bike_bell noise=46.3dBA peak=0.003 (18s)
[gen] fold3_room1_mix0702 static tier=critical car_drive+car_drive+backup_beep noise=48.2dBA peak=0.005 (7s)
[gen] fold3_room1_mix0703 static tier=critical car_drive noise=59.6dBA peak=0.005 (2s)
[gen] fold3_room1_mix0704 static tier=safe car_drive+car_drive+car_drive noise=56.2dBA peak=0.001 (7s)
[gen] fold3_room1_mix0705 static tier=safe car_drive+bike_bell noise=62.3dBA peak=0.002 (5s)
[gen] fold3_room1_mix0706 walk tier=caution car_drive noise=44.2dBA peak=0.002 (3s)
[gen] fold3_room1_mix0707 static tier=na crossing noise=50.4dBA peak=0.001 (3s)
[gen] fold3_room1_mix0708 static tier=critical car_drive noise=62.9dBA peak=0.003 (3s)
[gen] fold3_room1_mix0709 walk tier=critical car_drive+car_drive noise=61.3dBA peak=0.005 (5s)
[gen] fold3_room1_mix0710 walk tier=critical car_drive+bike_bell noise=50.8dBA peak=0.004 (5s)
[gen] fold3_room1_mix0711 walk tier=caution car_drive+car_drive+bike_bell+crossing noise=49.5dBA peak=0.004 (17s)
[gen] fold3_room1_mix0712 walk tier=safe car_drive+backup_beep noise=58.6dBA peak=0.002 (4s)
[gen] fold3_room1_mix0713 static tier=critical car_drive+car_drive+car_drive+horn noise=64.9dBA peak=0.055 (9s)
[gen] fold3_room1_mix0714 walk tier=critical car_drive+bike_bell+bike_bell noise=42.7dBA peak=0.004 (23s)
[gen] fold3_room1_mix0715 walk tier=safe car_drive noise=45.0dBA peak=0.000 (2s)
[gen] fold3_room1_mix0716 walk tier=critical car_drive+car_drive+backup_beep+backup_beep noise=42.3dBA peak=0.004 (9s)
[gen] fold3_room1_mix0717 static tier=na none noise=40.6dBA peak=0.000 (0s)
[3642-7199] 3075/3558 17877s elapsed, 5.81s/clip
[gen] fold3_room1_mix0718 walk tier=caution car_drive+bike_bell noise=50.4dBA peak=0.002 (5s)
[gen] fold3_room1_mix0719 walk tier=critical car_drive noise=54.2dBA peak=0.004 (2s)
[gen] fold3_room1_mix0720 walk tier=caution car_drive+car_drive+bike_bell noise=53.6dBA peak=0.002 (16s)
[gen] fold3_room1_mix0721 static tier=safe car_drive+car_drive+car_drive noise=57.4dBA peak=0.003 (7s)
[gen] fold3_room1_mix0722 walk tier=caution car_drive noise=40.5dBA peak=0.003 (2s)
[gen] fold3_room1_mix0723 walk tier=safe car_drive+horn+crossing noise=44.8dBA peak=0.006 (8s)
[gen] fold3_room1_mix0724 static tier=critical car_drive+car_drive+bike_bell noise=42.4dBA peak=0.003 (7s)
[gen] fold3_room1_mix0725 walk tier=na backup_beep noise=43.0dBA peak=0.001 (2s)
[gen] fold3_room1_mix0726 walk tier=safe car_drive+car_drive+backup_beep+bike_bell noise=50.5dBA peak=0.003 (19s)
[gen] fold3_room1_mix0727 static tier=critical car_drive+horn+bike_bell noise=60.5dBA peak=0.041 (7s)
[gen] fold3_room1_mix0728 walk tier=na none noise=55.9dBA peak=0.000 (0s)
[gen] fold3_room1_mix0729 static tier=na siren noise=55.9dBA peak=0.120 (2s)
[gen] fold3_room1_mix0730 static tier=safe car_drive+backup_beep+bike_bell noise=41.9dBA peak=0.002 (14s)
[gen] fold3_room1_mix0731 walk tier=caution car_drive+car_drive+car_drive noise=48.9dBA peak=0.003 (8s)
[gen] fold3_room1_mix0732 static tier=critical car_drive noise=44.3dBA peak=0.007 (3s)
[gen] fold3_room1_mix0733 static tier=caution car_drive noise=40.2dBA peak=0.002 (3s)
[gen] fold3_room1_mix0734 static tier=critical car_drive+car_drive+horn noise=64.4dBA peak=0.017 (7s)
[gen] fold3_room1_mix0735 walk tier=caution car_drive noise=45.9dBA peak=0.003 (3s)
[gen] fold3_room1_mix0736 walk tier=caution car_drive noise=41.0dBA peak=0.003 (3s)
[gen] fold3_room1_mix0737 walk tier=caution car_drive noise=45.2dBA peak=0.003 (2s)
[gen] fold3_room1_mix0738 walk tier=critical car_drive+backup_beep noise=56.4dBA peak=0.005 (5s)
[gen] fold3_room1_mix0739 static tier=na horn noise=53.8dBA peak=0.012 (2s)
[gen] fold3_room1_mix0740 walk tier=critical car_drive+car_drive+horn noise=48.2dBA peak=0.007 (7s)
[gen] fold3_room1_mix0741 static tier=caution car_drive noise=54.3dBA peak=0.002 (3s)
[gen] fold3_room1_mix0742 walk tier=critical car_drive noise=64.8dBA peak=0.008 (2s)
[3642-7199] 3100/3558 18016s elapsed, 5.81s/clip
[gen] fold3_room1_mix0743 static tier=critical car_drive+car_drive+car_drive noise=57.5dBA peak=0.005 (7s)
[gen] fold3_room1_mix0744 static tier=critical car_drive+bike_bell noise=64.3dBA peak=0.003 (15s)
[gen] fold3_room1_mix0745 walk tier=safe car_drive+car_drive noise=54.4dBA peak=0.005 (5s)
[gen] fold3_room1_mix0746 walk tier=safe car_drive+car_drive+car_drive+siren noise=63.8dBA peak=0.213 (9s)
[gen] fold3_room1_mix0747 walk tier=na none noise=53.9dBA peak=0.000 (0s)
[gen] fold3_room1_mix0748 walk tier=na none noise=53.5dBA peak=0.000 (0s)
[gen] fold3_room1_mix0749 walk tier=critical car_drive+siren+bike_bell noise=41.4dBA peak=0.071 (15s)
[gen] fold3_room1_mix0750 walk tier=caution car_drive noise=56.8dBA peak=0.003 (3s)
[gen] fold3_room1_mix0751 walk tier=safe car_drive+car_drive+car_drive noise=40.4dBA peak=0.002 (8s)
[gen] fold3_room1_mix0752 static tier=na horn noise=40.0dBA peak=0.015 (2s)
[gen] fold3_room1_mix0753 static tier=safe car_drive+car_drive+car_drive+backup_beep+backup_beep noise=42.5dBA peak=0.006 (11s)
[gen] fold3_room1_mix0754 walk tier=caution car_drive+car_drive+horn noise=61.8dBA peak=0.035 (7s)
[gen] fold3_room1_mix0755 static tier=caution car_drive+car_drive noise=56.3dBA peak=0.002 (5s)
[gen] fold3_room1_mix0756 walk tier=safe car_drive+crossing noise=47.7dBA peak=0.002 (5s)
[gen] fold3_room1_mix0757 static tier=critical car_drive+car_drive noise=53.7dBA peak=0.006 (5s)
[gen] fold3_room1_mix0758 static tier=critical car_drive+car_drive noise=52.6dBA peak=0.004 (5s)
[gen] fold3_room1_mix0759 walk tier=caution car_drive+car_drive+crossing noise=48.5dBA peak=0.002 (8s)
[gen] fold3_room1_mix0760 static tier=safe car_drive noise=61.3dBA peak=0.002 (2s)
[gen] fold3_room1_mix0761 walk tier=caution car_drive+siren noise=51.5dBA peak=0.023 (5s)
[gen] fold3_room1_mix0762 walk tier=na crossing noise=60.8dBA peak=0.001 (3s)
[gen] fold3_room1_mix0763 walk tier=critical car_drive+car_drive+car_drive+horn noise=53.1dBA peak=0.012 (10s)
[gen] fold3_room1_mix0764 walk tier=safe car_drive+car_drive noise=53.7dBA peak=0.001 (5s)
[gen] fold3_room1_mix0765 static tier=safe car_drive+car_drive+car_drive+horn noise=54.6dBA peak=0.023 (9s)
[gen] fold3_room1_mix0766 static tier=critical car_drive+horn noise=48.9dBA peak=0.005 (6s)
[gen] fold3_room1_mix0767 static tier=na none noise=44.7dBA peak=0.000 (0s)
[3642-7199] 3125/3558 18167s elapsed, 5.81s/clip
[gen] fold3_room1_mix0768 walk tier=caution car_drive+car_drive+siren noise=57.9dBA peak=0.019 (7s)
[gen] fold3_room1_mix0769 static tier=safe car_drive+car_drive+car_drive noise=45.8dBA peak=0.005 (7s)
[gen] fold3_room1_mix0770 walk tier=safe car_drive+car_drive+car_drive noise=57.0dBA peak=0.003 (7s)
[gen] fold3_room1_mix0771 static tier=na bike_bell noise=59.2dBA peak=0.001 (11s)
[gen] fold3_room1_mix0772 walk tier=caution car_drive+car_drive+siren+siren noise=55.9dBA peak=0.238 (9s)
[gen] fold3_room1_mix0773 static tier=safe car_drive+crossing noise=60.2dBA peak=0.001 (5s)
[gen] fold3_room1_mix0774 walk tier=critical car_drive+car_drive+siren+backup_beep noise=55.2dBA peak=0.123 (9s)
[gen] fold3_room1_mix0775 walk tier=safe car_drive+car_drive+horn+crossing noise=40.2dBA peak=0.006 (10s)
[gen] fold3_room1_mix0776 walk tier=critical car_drive+car_drive+bike_bell noise=52.8dBA peak=0.004 (8s)
[gen] fold3_room1_mix0777 walk tier=critical car_drive+car_drive+horn noise=56.0dBA peak=0.038 (7s)
[gen] fold3_room1_mix0778 walk tier=caution car_drive noise=51.8dBA peak=0.002 (2s)
[gen] fold3_room1_mix0779 static tier=na none noise=53.0dBA peak=0.000 (0s)
[gen] fold3_room1_mix0780 static tier=na siren noise=42.0dBA peak=0.011 (2s)
[gen] fold3_room1_mix0781 static tier=na none noise=65.0dBA peak=0.001 (0s)
[gen] fold3_room1_mix0782 walk tier=safe car_drive noise=63.8dBA peak=0.001 (3s)
[gen] fold3_room1_mix0783 walk tier=critical car_drive+car_drive+siren noise=45.6dBA peak=0.184 (8s)
[gen] fold3_room1_mix0784 static tier=critical car_drive+siren noise=64.8dBA peak=0.029 (4s)
[gen] fold3_room1_mix0785 static tier=na backup_beep+crossing noise=63.2dBA peak=0.002 (5s)
[gen] fold3_room1_mix0786 walk tier=na none noise=55.5dBA peak=0.000 (0s)
[gen] fold3_room1_mix0787 walk tier=critical car_drive+car_drive+car_drive+siren noise=42.1dBA peak=0.063 (10s)
[gen] fold3_room1_mix0788 static tier=caution car_drive+car_drive+horn noise=45.1dBA peak=0.043 (7s)
[gen] fold3_room1_mix0789 walk tier=critical car_drive noise=59.9dBA peak=0.007 (3s)
[gen] fold3_room1_mix0790 static tier=safe car_drive noise=60.4dBA peak=0.001 (3s)
[gen] fold3_room1_mix0791 walk tier=caution car_drive noise=45.3dBA peak=0.002 (3s)
[gen] fold3_room1_mix0792 static tier=safe car_drive+bike_bell noise=58.2dBA peak=0.001 (12s)
[3642-7199] 3150/3558 18308s elapsed, 5.81s/clip
[gen] fold3_room1_mix0793 static tier=safe car_drive+siren+crossing noise=50.4dBA peak=0.052 (7s)
[gen] fold3_room1_mix0794 static tier=na crossing noise=55.8dBA peak=0.000 (3s)
[gen] fold3_room1_mix0795 walk tier=critical car_drive+car_drive+car_drive noise=46.9dBA peak=0.006 (7s)
[gen] fold3_room1_mix0796 walk tier=caution car_drive noise=40.7dBA peak=0.002 (3s)
[gen] fold3_room1_mix0797 walk tier=caution car_drive+car_drive+car_drive+horn+crossing noise=55.3dBA peak=0.026 (13s)
[gen] fold3_room1_mix0798 static tier=safe car_drive+car_drive+horn noise=55.7dBA peak=0.064 (8s)
[gen] fold3_room1_mix0799 walk tier=safe car_drive+car_drive noise=48.9dBA peak=0.001 (5s)
[gen] fold3_room1_mix0800 static tier=caution car_drive+siren noise=62.1dBA peak=0.055 (5s)
[gen] fold3_room1_mix0801 static tier=na crossing noise=63.3dBA peak=0.000 (3s)
[gen] fold3_room1_mix0802 static tier=caution car_drive+car_drive noise=59.6dBA peak=0.004 (5s)
[gen] fold3_room1_mix0803 walk tier=safe car_drive+backup_beep noise=60.2dBA peak=0.001 (4s)
[gen] fold3_room1_mix0804 walk tier=critical car_drive noise=52.8dBA peak=0.004 (2s)
[gen] fold3_room1_mix0805 walk tier=critical car_drive+siren noise=59.6dBA peak=0.166 (4s)
[gen] fold3_room1_mix0806 walk tier=critical car_drive+car_drive+bike_bell+bike_bell noise=58.2dBA peak=0.007 (24s)
[gen] fold3_room1_mix0807 walk tier=na none noise=53.2dBA peak=0.000 (0s)
[gen] fold3_room1_mix0808 static tier=critical car_drive noise=44.0dBA peak=0.004 (2s)
[gen] fold3_room1_mix0809 walk tier=safe car_drive noise=61.3dBA peak=0.001 (3s)
[gen] fold3_room1_mix0810 walk tier=critical car_drive noise=53.5dBA peak=0.004 (2s)
[gen] fold3_room1_mix0811 static tier=na none noise=42.7dBA peak=0.000 (0s)
[gen] fold3_room1_mix0812 static tier=critical car_drive+horn noise=44.5dBA peak=0.004 (4s)
[gen] fold3_room1_mix0813 static tier=na none noise=55.9dBA peak=0.000 (0s)
[gen] fold3_room1_mix0814 static tier=safe car_drive+car_drive+car_drive noise=58.8dBA peak=0.002 (7s)
[gen] fold3_room1_mix0815 walk tier=na siren noise=50.9dBA peak=0.009 (2s)
[gen] fold3_room1_mix0816 walk tier=caution car_drive+car_drive+horn noise=55.3dBA peak=0.031 (7s)
[gen] fold3_room1_mix0817 walk tier=na none noise=58.8dBA peak=0.000 (0s)
[3642-7199] 3175/3558 18433s elapsed, 5.81s/clip
[gen] fold3_room1_mix0818 walk tier=critical car_drive+car_drive+car_drive+horn+crossing noise=49.0dBA peak=0.033 (13s)
[gen] fold3_room1_mix0819 static tier=safe car_drive+car_drive+siren+horn noise=52.2dBA peak=0.025 (9s)
[gen] fold3_room1_mix0820 walk tier=caution car_drive noise=53.6dBA peak=0.002 (2s)
[gen] fold3_room1_mix0821 static tier=safe car_drive noise=41.6dBA peak=0.001 (2s)
[gen] fold3_room1_mix0822 static tier=critical car_drive+bike_bell+crossing noise=55.1dBA peak=0.004 (8s)
[gen] fold3_room1_mix0823 walk tier=na backup_beep noise=46.0dBA peak=0.000 (2s)
[gen] fold3_room1_mix0824 static tier=critical car_drive+car_drive+car_drive+siren noise=50.2dBA peak=0.084 (9s)
[gen] fold3_room1_mix0825 walk tier=critical car_drive noise=43.6dBA peak=0.004 (2s)
[gen] fold3_room1_mix0826 static tier=caution car_drive+car_drive noise=46.4dBA peak=0.002 (5s)
[gen] fold3_room1_mix0827 static tier=critical car_drive+crossing noise=56.8dBA peak=0.008 (5s)
[gen] fold3_room1_mix0828 static tier=safe car_drive+car_drive+car_drive+backup_beep noise=60.7dBA peak=0.003 (9s)
[gen] fold3_room1_mix0829 static tier=caution car_drive+crossing noise=41.8dBA peak=0.003 (5s)
[gen] fold3_room1_mix0830 walk tier=caution car_drive+car_drive+siren noise=41.8dBA peak=0.030 (7s)
[gen] fold3_room1_mix0831 walk tier=na none noise=44.9dBA peak=0.000 (0s)
[gen] fold3_room1_mix0832 walk tier=safe car_drive+backup_beep+backup_beep noise=54.4dBA peak=0.001 (7s)
[gen] fold3_room1_mix0833 walk tier=critical car_drive+horn+bike_bell noise=58.6dBA peak=0.057 (15s)
[gen] fold3_room1_mix0834 walk tier=critical car_drive+backup_beep noise=49.2dBA peak=0.003 (5s)
[gen] fold3_room1_mix0835 static tier=critical car_drive+car_drive+horn noise=56.2dBA peak=0.014 (7s)
[gen] fold3_room1_mix0836 static tier=na backup_beep+bike_bell noise=42.9dBA peak=0.000 (5s)
[gen] fold3_room1_mix0837 static tier=caution car_drive+siren noise=58.4dBA peak=0.039 (4s)
[gen] fold3_room1_mix0838 walk tier=caution car_drive+horn noise=63.2dBA peak=0.007 (5s)
[gen] fold3_room1_mix0839 walk tier=caution car_drive+car_drive noise=54.6dBA peak=0.002 (5s)
[gen] fold3_room1_mix0840 walk tier=caution car_drive noise=49.8dBA peak=0.002 (2s)
[gen] fold3_room1_mix0841 static tier=critical car_drive noise=60.0dBA peak=0.003 (2s)
[gen] fold3_room1_mix0842 walk tier=caution car_drive+car_drive noise=50.5dBA peak=0.003 (5s)
[3642-7199] 3200/3558 18576s elapsed, 5.80s/clip
[gen] fold3_room1_mix0843 static tier=critical car_drive+car_drive+siren+crossing noise=44.7dBA peak=0.015 (10s)
[gen] fold3_room1_mix0844 static tier=na none noise=60.2dBA peak=0.000 (0s)
[gen] fold3_room1_mix0845 static tier=caution car_drive noise=46.2dBA peak=0.003 (2s)
[gen] fold3_room1_mix0846 walk tier=critical car_drive+car_drive noise=53.7dBA peak=0.005 (5s)
[gen] fold3_room1_mix0847 static tier=na siren noise=58.0dBA peak=0.013 (2s)
[gen] fold3_room1_mix0848 walk tier=critical car_drive+siren noise=59.8dBA peak=0.010 (5s)
[gen] fold3_room1_mix0849 walk tier=caution car_drive+siren noise=57.8dBA peak=0.160 (5s)
[gen] fold3_room1_mix0850 walk tier=safe car_drive noise=42.4dBA peak=0.002 (3s)
[gen] fold3_room1_mix0851 walk tier=caution car_drive+crossing noise=55.9dBA peak=0.004 (5s)
[gen] fold3_room1_mix0852 walk tier=na horn noise=42.8dBA peak=0.019 (2s)
[gen] fold3_room1_mix0853 walk tier=critical car_drive+car_drive+car_drive noise=43.2dBA peak=0.005 (8s)
[gen] fold3_room1_mix0854 static tier=safe car_drive noise=41.2dBA peak=0.000 (2s)
[gen] fold3_room1_mix0855 static tier=critical car_drive noise=48.2dBA peak=0.004 (3s)
[gen] fold3_room1_mix0856 walk tier=critical car_drive+crossing noise=55.0dBA peak=0.005 (6s)
[gen] fold3_room1_mix0857 static tier=safe car_drive+car_drive+bike_bell noise=54.2dBA peak=0.003 (14s)
[gen] fold3_room1_mix0858 walk tier=caution car_drive noise=48.9dBA peak=0.003 (2s)
[gen] fold3_room1_mix0859 walk tier=caution car_drive noise=44.9dBA peak=0.001 (2s)
[gen] fold3_room1_mix0860 walk tier=safe car_drive+car_drive+siren noise=49.1dBA peak=0.007 (7s)
[gen] fold3_room1_mix0861 static tier=na none noise=55.2dBA peak=0.000 (0s)
[gen] fold3_room1_mix0862 walk tier=caution car_drive noise=45.1dBA peak=0.002 (3s)
[gen] fold3_room1_mix0863 static tier=na horn+bike_bell noise=47.0dBA peak=0.050 (5s)
[gen] fold3_room1_mix0864 static tier=critical car_drive+car_drive noise=47.0dBA peak=0.006 (5s)
[gen] fold3_room1_mix0865 static tier=caution car_drive+backup_beep noise=42.5dBA peak=0.002 (5s)
[gen] fold3_room1_mix0866 static tier=safe car_drive+car_drive noise=44.9dBA peak=0.002 (5s)
[gen] fold3_room1_mix0867 walk tier=na none noise=61.3dBA peak=0.000 (0s)
[3642-7199] 3225/3558 18683s elapsed, 5.79s/clip
[gen] fold3_room1_mix0868 static tier=critical car_drive+bike_bell noise=43.5dBA peak=0.005 (5s)
[gen] fold3_room1_mix0869 walk tier=na horn noise=56.6dBA peak=0.013 (2s)
[gen] fold3_room1_mix0870 static tier=caution car_drive+horn noise=63.7dBA peak=0.051 (5s)
[gen] fold3_room1_mix0871 static tier=caution car_drive+bike_bell+bike_bell noise=64.4dBA peak=0.002 (27s)
[gen] fold3_room1_mix0872 walk tier=caution car_drive noise=57.5dBA peak=0.002 (2s)
[gen] fold3_room1_mix0873 walk tier=critical car_drive+backup_beep noise=53.9dBA peak=0.003 (5s)
[gen] fold3_room1_mix0874 static tier=caution car_drive+car_drive+siren noise=61.6dBA peak=0.080 (7s)
