car_side,clip_id,danger_tier,motion,n_car,n_warnings,scenario,scene_type,seed,split,w1_class,w1_side,w2_class,w2_side
L,fold30_room1_mix0899,caution,walk,2,0,v11core,daily,13094046642,fold30,,,,
R,fold30_room1_mix0900,caution,static,1,1,v11core,residential,13094151371,fold30,backup_beep,R,,
,fold30_room1_mix0901,na,walk,0,0,v11core,residential,13094256100,fold30,,,,
L,fold30_room1_mix0902,caution,static,1,1,v11core,daily,13094360829,fold30,backup_beep,L,,
L,fold30_room1_mix0903,caution,static,1,0,v11core,residential,13094465558,fold30,,,,
L,fold30_room1_mix0904,safe,static,2,2,v11core,arterial,13094570287,fold30,siren,R,crossing,R
L,fold30_room1_mix0905,critical,static,1,1,v11core,residential,13094675016,fold30,bike_bell,L,,
L,fold30_room1_mix0906,caution,walk,2,1,v11core,daily,13094779745,fold30,crossing,R,,
R,fold30_room1_mix0907,safe,static,1,2,v11core,residential,13094884474,fold30,horn,R,bike_bell,R
R,fold30_room1_mix0908,caution,static,1,1,v11core,arterial,13094989203,fold30,siren,R,,
R,fold30_room1_mix0909,caution,static,3,0,v11core,arterial,13095093932,fold30,,,,
R,fold30_room1_mix0910,critical,static,1,0,v11core,residential,13095198661,fold30,,,,
L,fold30_room1_mix0911,caution,walk,1,0,v11core,daily,13095303390,fold30,,,,
R,fold30_room1_mix0912,safe,walk,2,1,v11core,residential,13095408119,fold30,horn,R,,
L,fold30_room1_mix0913,safe,static,1,0,v11core,arterial,13095512848,fold30,,,,
L,fold30_room1_mix0914,critical,walk,3,1,v11core,arterial,13095617577,fold30,bike_bell,L,,
L,fold30_room1_mix0915,safe,walk,2,0,v11core,residential,13095722306,fold30,,,,
L,fold30_room1_mix0916,safe,static,3,2,v11core,daily,13095827035,fold30,horn,L,bike_bell,L
R,fold30_room1_mix0917,critical,static,1,2,v11core,residential,13095931764,fold30,backup_beep,R,crossing,L
R,fold30_room1_mix0918,critical,walk,2,0,v11core,residential,13096036493,fold30,,,,
R,fold30_room1_mix0919,critical,walk,1,0,v11core,daily,13096141222,fold30,,,,
R,fold30_room1_mix0920,critical,static,1,0,v11core,daily,13096245951,fold30,,,,
L,fold30_room1_mix0921,critical,static,1,1,v11core,arterial,13096350680,fold30,bike_bell,R,,
R,fold30_room1_mix0922,caution,walk,1,0,v11core,daily,13096455409,fold30,,,,
,fold30_room1_mix0923,na,walk,0,1,v11core,residential,13096560138,fold30,bike_bell,R,,
L,fold30_room1_mix0924,caution,walk,1,0,v11core,residential,13096664867,fold30,,,,
R,fold30_room1_mix0925,critical,static,1,1,v11core,arterial,13096769596,fold30,crossing,L,,
R,fold30_room1_mix0926,caution,walk,1,1,v11core,residential,13096874325,fold30,siren,L,,
R,fold30_room1_mix0927,caution,walk,3,0,v11core,arterial,13096979054,fold30,,,,
L,fold30_room1_mix0928,caution,walk,2,1,v11core,arterial,13097083783,fold30,horn,L,,
L,fold30_room1_mix0929,caution,static,1,0,v11core,arterial,13097188512,fold30,,,,
R,fold30_room1_mix0930,caution,walk,2,1,v11core,residential,13097293241,fold30,bike_bell,L,,
R,fold30_room1_mix0931,caution,static,1,0,v11core,residential,13097397970,fold30,,,,
L,fold30_room1_mix0932,caution,walk,2,0,v11core,daily,13097502699,fold30,,,,
L,fold30_room1_mix0933,safe,walk,1,1,v11core,residential,13097607428,fold30,siren,R,,
,fold30_room1_mix0934,na,walk,0,0,v11core,residential,13097712157,fold30,,,,
L,fold30_room1_mix0935,critical,walk,2,0,v11core,daily,13097816886,fold30,,,,
R,fold30_room1_mix0936,caution,walk,2,0,v11core,residential,13097921615,fold30,,,,
L,fold30_room1_mix0937,caution,walk,2,2,v11core,daily,13098026344,fold30,bike_bell,R,crossing,R
L,fold30_room1_mix0938,critical,static,1,1,v11core,daily,13098131073,fold30,horn,R,,
R,fold30_room1_mix0939,safe,static,2,0,v11core,daily,13098235802,fold30,,,,
R,fold30_room1_mix0940,critical,static,1,0,v11core,residential,13098340531,fold30,,,,
R,fold30_room1_mix0941,safe,static,1,0,v11core,arterial,13098445260,fold30,,,,
R,fold30_room1_mix0942,critical,static,1,0,v11core,residential,13098549989,fold30,,,,
R,fold30_room1_mix0943,caution,static,1,1,v11core,residential,13098654718,fold30,bike_bell,R,,
,fold30_room1_mix0944,na,static,0,0,v11core,residential,13098759447,fold30,,,,
L,fold30_room1_mix0945,caution,static,3,2,v11core,arterial,13098864176,fold30,horn,R,bike_bell,L
L,fold30_room1_mix0946,critical,walk,1,1,v11core,residential,13098968905,fold30,backup_beep,R,,
L,fold30_room1_mix0947,caution,walk,1,0,v11core,arterial,13099073634,fold30,,,,
R,fold30_room1_mix0948,critical,static,3,0,v11core,arterial,13099178363,fold30,,,,
,fold30_room1_mix0949,na,walk,0,0,v11core,residential,13099283092,fold30,,,,
R,fold30_room1_mix0950,caution,static,1,1,v11core,daily,13099387821,fold30,horn,L,,
,fold30_room1_mix0951,na,static,0,0,v11core,residential,13099492550,fold30,,,,
,fold30_room1_mix0952,na,static,0,2,v11core,residential,13099597279,fold30,horn,R,backup_beep,L
L,fold30_room1_mix0953,safe,walk,2,1,v11core,arterial,13099702008,fold30,crossing,R,,
R,fold30_room1_mix0954,caution,static,1,0,v11core,daily,13099806737,fold30,,,,
R,fold30_room1_mix0955,caution,static,1,0,v11core,daily,13099911466,fold30,,,,
L,fold30_room1_mix0956,safe,static,1,1,v11core,residential,13100016195,fold30,horn,L,,
R,fold30_room1_mix0957,critical,walk,1,1,v11core,arterial,13100120924,fold30,crossing,L,,
R,fold30_room1_mix0958,safe,static,3,0,v11core,arterial,13100225653,fold30,,,,
R,fold30_room1_mix0959,critical,walk,1,2,v11core,daily,13100330382,fold30,siren,R,crossing,R
,fold30_room1_mix0960,na,static,0,2,v11core,residential,13100435111,fold30,backup_beep,L,bike_bell,L
L,fold30_room1_mix0961,safe,walk,1,1,v11core,arterial,13100539840,fold30,horn,R,,
,fold30_room1_mix0962,na,walk,0,0,v11core,residential,13100644569,fold30,,,,
L,fold30_room1_mix0963,critical,walk,3,0,v11core,arterial,13100749298,fold30,,,,
L,fold30_room1_mix0964,critical,walk,2,1,v11core,residential,13100854027,fold30,crossing,R,,
R,fold30_room1_mix0965,caution,walk,1,1,v11core,daily,13100958756,fold30,bike_bell,R,,
R,fold30_room1_mix0966,caution,static,1,1,v11core,residential,13101063485,fold30,horn,L,,
L,fold30_room1_mix0967,critical,static,1,0,v11core,residential,13101168214,fold30,,,,
L,fold30_room1_mix0968,caution,static,3,1,v11core,arterial,13101272943,fold30,crossing,R,,
L,fold30_room1_mix0969,caution,static,2,2,v11core,residential,13101377672,fold30,backup_beep,R,bike_bell,R
R,fold30_room1_mix0970,safe,walk,1,1,v11core,daily,13101482401,fold30,crossing,R,,
R,fold30_room1_mix0971,critical,static,1,1,v11core,daily,13101587130,fold30,horn,L,,
R,fold30_room1_mix0972,safe,walk,1,1,v11core,daily,13101691859,fold30,bike_bell,R,,
R,fold30_room1_mix0973,critical,static,1,1,v11core,residential,13101796588,fold30,horn,L,,
L,fold30_room1_mix0974,critical,walk,1,1,v11core,daily,13101901317,fold30,horn,R,,
,fold30_room1_mix0975,na,static,0,1,v11core,residential,13102006046,fold30,backup_beep,R,,
R,fold30_room1_mix0976,safe,walk,2,0,v11core,daily,13102110775,fold30,,,,
L,fold30_room1_mix0977,safe,static,2,1,v11core,daily,13102215504,fold30,backup_beep,R,,
,fold30_room1_mix0978,na,walk,0,0,v11core,residential,13102320233,fold30,,,,
L,fold30_room1_mix0979,safe,static,3,0,v11core,arterial,13102424962,fold30,,,,
R,fold30_room1_mix0980,safe,static,1,0,v11core,residential,13102529691,fold30,,,,
L,fold30_room1_mix0981,caution,static,3,0,v11core,arterial,13102634420,fold30,,,,
L,fold30_room1_mix0982,caution,walk,2,0,v11core,arterial,13102739149,fold30,,,,
,fold30_room1_mix0983,na,static,0,2,v11core,residential,13102843878,fold30,siren,R,bike_bell,R
L,fold30_room1_mix0984,safe,static,2,0,v11core,daily,13102948607,fold30,,,,
L,fold30_room1_mix0985,safe,static,1,1,v11core,arterial,13103053336,fold30,backup_beep,R,,
L,fold30_room1_mix0986,safe,static,1,1,v11core,daily,13103158065,fold30,horn,R,,
,fold30_room1_mix0987,na,static,0,2,v11core,residential,13103262794,fold30,siren,R,backup_beep,R
R,fold30_room1_mix0988,safe,static,1,2,v11core,daily,13103367523,fold30,horn,L,bike_bell,L
L,fold30_room1_mix0989,safe,walk,1,1,v11core,residential,13103472252,fold30,bike_bell,R,,
L,fold30_room1_mix0990,critical,static,1,1,v11core,residential,13103576981,fold30,horn,R,,
R,fold30_room1_mix0991,critical,walk,1,0,v11core,residential,13103681710,fold30,,,,
R,fold30_room1_mix0992,caution,walk,1,0,v11core,daily,13103786439,fold30,,,,
L,fold30_room1_mix0993,safe,walk,2,1,v11core,daily,13103891168,fold30,crossing,R,,
,fold30_room1_mix0994,na,static,0,1,v11core,residential,13103995897,fold30,bike_bell,L,,
L,fold30_room1_mix0995,caution,static,1,2,v11core,daily,13104100626,fold30,siren,R,backup_beep,R
,fold30_room1_mix0996,na,static,0,1,v11core,residential,13104205355,fold30,horn,R,,
,fold30_room1_mix0997,na,static,0,0,v11core,residential,13104310084,fold30,,,,
L,fold30_room1_mix0998,critical,walk,2,1,v11core,daily,13104414813,fold30,bike_bell,L,,
L,fold30_room1_mix0999,critical,static,2,2,v11core,daily,13104519542,fold30,siren,R,siren,L
L,fold30_room1_mix1000,safe,static,2,2,v11core,residential,13104624271,fold30,backup_beep,L,crossing,L
L,fold30_room1_mix1001,caution,walk,3,1,v11core,daily,13104729000,fold30,backup_beep,L,,
L,fold30_room1_mix1002,caution,static,2,1,v11core,arterial,13104833729,fold30,backup_beep,R,,
L,fold30_room1_mix1003,critical,static,3,1,v11core,daily,13104938458,fold30,backup_beep,L,,
R,fold30_room1_mix1004,safe,static,2,1,v11core,daily,13105043187,fold30,crossing,R,,
,fold30_room1_mix1005,na,walk,0,0,v11core,daily,13105147916,fold30,,,,
L,fold30_room1_mix1006,critical,static,2,1,v11core,daily,13105252645,fold30,crossing,R,,
R,fold30_room1_mix1007,caution,walk,2,1,v11core,daily,13105357374,fold30,horn,R,,
L,fold30_room1_mix1008,caution,static,1,1,v11core,residential,13105462103,fold30,siren,R,,
R,fold30_room1_mix1009,critical,static,2,2,v11core,daily,13105566832,fold30,siren,L,bike_bell,L
R,fold30_room1_mix1010,caution,static,1,1,v11core,residential,13105671561,fold30,siren,L,,
L,fold30_room1_mix1011,caution,walk,1,2,v11core,arterial,13105776290,fold30,siren,L,siren,R
,fold30_room1_mix1012,na,static,0,1,v11core,residential,13105881019,fold30,siren,L,,
L,fold30_room1_mix1013,caution,walk,1,1,v11core,residential,13105985748,fold30,horn,L,,
L,fold30_room1_mix1014,caution,static,2,0,v11core,arterial,13106090477,fold30,,,,
R,fold30_room1_mix1015,safe,walk,1,1,v11core,daily,13106195206,fold30,backup_beep,R,,
R,fold30_room1_mix1016,critical,static,2,1,v11core,daily,13106299935,fold30,bike_bell,L,,
L,fold30_room1_mix1017,safe,walk,1,1,v11core,residential,13106404664,fold30,backup_beep,R,,
L,fold30_room1_mix1018,critical,static,3,0,v11core,daily,13106509393,fold30,,,,
R,fold30_room1_mix1019,critical,walk,1,0,v11core,daily,13106614122,fold30,,,,
R,fold30_room1_mix1020,caution,walk,1,0,v11core,arterial,13106718851,fold30,,,,
,fold30_room1_mix1021,na,static,0,1,v11core,daily,13106823580,fold30,crossing,L,,
L,fold30_room1_mix1022,safe,walk,1,2,v11core,residential,13106928309,fold30,horn,L,crossing,L
,fold30_room1_mix1023,na,walk,0,2,v11core,daily,13107033038,fold30,backup_beep,R,backup_beep,L
R,fold30_room1_mix1024,safe,walk,3,0,v11core,arterial,13107137767,fold30,,,,
R,fold30_room1_mix1025,caution,static,3,0,v11core,daily,13107242496,fold30,,,,
,fold30_room1_mix1026,na,static,0,1,v11core,residential,13107347225,fold30,siren,L,,
R,fold30_room1_mix1027,caution,static,1,1,v11core,daily,13107451954,fold30,backup_beep,L,,
L,fold30_room1_mix1028,safe,static,1,0,v11core,daily,13107556683,fold30,,,,
L,fold30_room1_mix1029,safe,static,1,0,v11core,daily,13107661412,fold30,,,,
R,fold30_room1_mix1030,caution,static,1,0,v11core,daily,13107766141,fold30,,,,
L,fold30_room1_mix1031,critical,static,1,2,v11core,daily,13107870870,fold30,horn,L,backup_beep,L
,fold30_room1_mix1032,na,static,0,2,v11core,residential,13107975599,fold30,bike_bell,R,bike_bell,L
R,fold30_room1_mix1033,safe,walk,3,0,v11core,arterial,13108080328,fold30,,,,
L,fold30_room1_mix1034,caution,static,1,1,v11core,daily,13108185057,fold30,bike_bell,L,,
R,fold30_room1_mix1035,safe,walk,1,0,v11core,daily,13108289786,fold30,,,,
,fold30_room1_mix1036,na,walk,0,1,v11core,residential,13108394515,fold30,crossing,L,,
L,fold30_room1_mix1037,safe,static,1,0,v11core,residential,13108499244,fold30,,,,
L,fold30_room1_mix1038,caution,walk,3,0,v11core,arterial,13108603973,fold30,,,,
R,fold30_room1_mix1039,critical,static,1,0,v11core,arterial,13108708702,fold30,,,,
R,fold30_room1_mix1040,critical,walk,2,1,v11core,daily,13108813431,fold30,horn,R,,
R,fold30_room1_mix1041,safe,walk,1,1,v11core,daily,13108918160,fold30,crossing,L,,
L,fold30_room1_mix1042,caution,walk,1,1,v11core,daily,13109022889,fold30,siren,R,,
,fold30_room1_mix1043,na,walk,0,1,v11core,residential,13109127618,fold30,backup_beep,R,,
,fold30_room1_mix1044,na,walk,0,0,v11core,residential,13109232347,fold30,,,,
L,fold30_room1_mix1045,critical,static,2,0,v11core,daily,13109337076,fold30,,,,
L,fold30_room1_mix1046,critical,walk,1,0,v11core,daily,13109441805,fold30,,,,
L,fold30_room1_mix1047,critical,walk,1,1,v11core,daily,13109546534,fold30,crossing,L,,
L,fold30_room1_mix1048,critical,static,1,1,v11core,daily,13109651263,fold30,backup_beep,R,,
L,fold30_room1_mix1049,caution,walk,2,0,v11core,daily,13109755992,fold30,,,,
,fold30_room1_mix1050,na,walk,0,1,v11core,residential,13109860721,fold30,crossing,R,,
,fold30_room1_mix1051,na,walk,0,1,v11core,residential,13109965450,fold30,backup_beep,R,,
L,fold30_room1_mix1052,critical,static,1,1,v11core,residential,13110070179,fold30,bike_bell,L,,
,fold30_room1_mix1053,na,static,0,0,v11core,residential,13110174908,fold30,,,,
L,fold30_room1_mix1054,critical,walk,2,1,v11core,daily,13110279637,fold30,siren,L,,
L,fold30_room1_mix1055,caution,walk,1,1,v11core,residential,13110384366,fold30,backup_beep,R,,
L,fold30_room1_mix1056,caution,walk,1,1,v11core,daily,13110489095,fold30,bike_bell,R,,
L,fold30_room1_mix1057,caution,static,1,2,v11core,residential,13110593824,fold30,siren,L,crossing,R
L,fold30_room1_mix1058,critical,static,2,0,v11core,residential,13110698553,fold30,,,,
,fold30_room1_mix1059,na,walk,0,0,v11core,residential,13110803282,fold30,,,,
R,fold30_room1_mix1060,caution,walk,2,0,v11core,residential,13110908011,fold30,,,,
R,fold30_room1_mix1061,critical,static,3,0,v11core,arterial,13111012740,fold30,,,,
,fold30_room1_mix1062,na,walk,0,2,v11core,residential,13111117469,fold30,backup_beep,L,bike_bell,L
L,fold30_room1_mix1063,safe,static,1,2,v11core,residential,13111222198,fold30,siren,L,horn,R
R,fold30_room1_mix1064,critical,walk,2,1,v11core,arterial,13111326927,fold30,backup_beep,L,,
R,fold30_room1_mix1065,safe,walk,2,0,v11core,arterial,13111431656,fold30,,,,
R,fold30_room1_mix1066,critical,static,1,1,v11core,residential,13111536385,fold30,backup_beep,L,,
L,fold30_room1_mix1067,safe,walk,1,0,v11core,daily,13111641114,fold30,,,,
,fold30_room1_mix1068,na,walk,0,0,v11core,residential,13111745843,fold30,,,,
R,fold30_room1_mix1069,caution,static,1,2,v11core,daily,13111850572,fold30,siren,R,bike_bell,R
L,fold30_room1_mix1070,caution,static,2,0,v11core,residential,13111955301,fold30,,,,
L,fold30_room1_mix1071,critical,static,2,1,v11core,residential,13112060030,fold30,horn,R,,
L,fold30_room1_mix1072,safe,static,1,0,v11core,residential,13112164759,fold30,,,,
L,fold30_room1_mix1073,safe,walk,1,1,v11core,daily,13112269488,fold30,horn,R,,
R,fold30_room1_mix1074,critical,walk,1,1,v11core,residential,13112374217,fold30,siren,R,,
R,fold30_room1_mix1075,caution,static,1,0,v11core,residential,13112478946,fold30,,,,
,fold30_room1_mix1076,na,walk,0,2,v11core,residential,13112583675,fold30,siren,R,backup_beep,R
R,fold30_room1_mix1077,caution,walk,1,0,v11core,residential,13112688404,fold30,,,,
R,fold30_room1_mix1078,critical,walk,3,0,v11core,arterial,13112793133,fold30,,,,
L,fold30_room1_mix1079,caution,walk,2,1,v11core,residential,13112897862,fold30,horn,L,,
L,fold30_room1_mix1080,safe,walk,1,0,v11core,daily,13113002591,fold30,,,,
L,fold30_room1_mix1081,caution,walk,1,1,v11core,daily,13113107320,fold30,bike_bell,R,,
R,fold30_room1_mix1082,caution,static,1,1,v11core,daily,13113212049,fold30,crossing,L,,
R,fold30_room1_mix1083,critical,walk,2,1,v11core,daily,13113316778,fold30,crossing,L,,
R,fold30_room1_mix1084,caution,walk,1,1,v11core,residential,13113421507,fold30,crossing,R,,
R,fold30_room1_mix1085,caution,static,1,1,v11core,daily,13113526236,fold30,crossing,L,,
L,fold30_room1_mix1086,caution,walk,1,2,v11core,daily,13113630965,fold30,horn,L,backup_beep,L
,fold30_room1_mix1087,na,static,0,1,v11core,residential,13113735694,fold30,siren,L,,
L,fold30_room1_mix1088,critical,static,1,1,v11core,residential,13113840423,fold30,crossing,L,,
R,fold30_room1_mix1089,critical,static,2,0,v11core,daily,13113945152,fold30,,,,
L,fold30_room1_mix1090,critical,static,1,2,v11core,daily,13114049881,fold30,backup_beep,R,bike_bell,R
R,fold30_room1_mix1091,safe,walk,1,1,v11core,daily,13114154610,fold30,backup_beep,R,,
,fold30_room1_mix1092,na,static,0,0,v11core,residential,13114259339,fold30,,,,
L,fold30_room1_mix1093,safe,walk,3,0,v11core,arterial,13114364068,fold30,,,,
R,fold30_room1_mix1094,safe,walk,2,1,v11core,daily,13114468797,fold30,crossing,L,,
R,fold30_room1_mix1095,critical,static,3,1,v11core,daily,13114573526,fold30,crossing,R,,
L,fold30_room1_mix1096,critical,static,1,0,v11core,daily,13114678255,fold30,,,,
L,fold30_room1_mix1097,safe,walk,1,2,v11core,residential,13114782984,fold30,siren,L,crossing,R
L,fold30_room1_mix1098,safe,walk,1,0,v11core,daily,13114887713,fold30,,,,
R,fold30_room1_mix1099,safe,walk,3,0,v11core,arterial,13114992442,fold30,,,,
L,fold30_room1_mix1100,critical,static,2,2,v11core,residential,13115097171,fold30,bike_bell,R,crossing,L
R,fold30_room1_mix1101,critical,walk,1,0,v11core,residential,13115201900,fold30,,,,
L,fold30_room1_mix1102,safe,static,2,1,v11core,arterial,13115306629,fold30,crossing,L,,
,fold30_room1_mix1103,na,walk,0,2,v11core,residential,13115411358,fold30,horn,R,bike_bell,L
R,fold30_room1_mix1104,safe,walk,1,1,v11core,residential,13115516087,fold30,crossing,R,,
,fold30_room1_mix1105,na,static,0,0,v11core,residential,13115620816,fold30,,,,
L,fold30_room1_mix1106,caution,static,3,0,v11core,arterial,13115725545,fold30,,,,
,fold30_room1_mix1107,na,walk,0,2,v11core,residential,13115830274,fold30,bike_bell,R,crossing,L
L,fold30_room1_mix1108,critical,walk,1,2,v11core,residential,13115935003,fold30,bike_bell,R,crossing,L
L,fold30_room1_mix1109,critical,walk,1,0,v11core,residential,13116039732,fold30,,,,
L,fold30_room1_mix1110,safe,static,2,0,v11core,daily,13116144461,fold30,,,,
,fold30_room1_mix1111,na,walk,0,1,v11core,daily,13116249190,fold30,siren,L,,
,fold30_room1_mix1112,na,walk,0,1,v11core,daily,13116353919,fold30,horn,R,,
L,fold30_room1_mix1113,safe,static,3,0,v11core,arterial,13116458648,fold30,,,,
,fold30_room1_mix1114,na,static,0,0,v11core,residential,13116563377,fold30,,,,
R,fold30_room1_mix1115,caution,walk,3,0,v11core,arterial,13116668106,fold30,,,,
L,fold30_room1_mix1116,safe,static,3,2,v11core,arterial,13116772835,fold30,horn,L,crossing,L
,fold30_room1_mix1117,na,static,0,1,v11core,residential,13116877564,fold30,horn,L,,
R,fold30_room1_mix1118,critical,static,3,0,v11core,arterial,13116982293,fold30,,,,
R,fold30_room1_mix1119,critical,static,1,1,v11core,residential,13117087022,fold30,horn,R,,
R,fold30_room1_mix1120,critical,static,1,0,v11core,residential,13117191751,fold30,,,,
R,fold30_room1_mix1121,safe,walk,1,0,v11core,daily,13117296480,fold30,,,,
,fold30_room1_mix1122,na,static,0,1,v11core,residential,13117401209,fold30,bike_bell,R,,
,fold30_room1_mix1123,na,walk,0,2,v11core,residential,13117505938,fold30,backup_beep,L,backup_beep,R
R,fold30_room1_mix1124,safe,walk,1,1,v11core,residential,13117610667,fold30,backup_beep,R,,
L,fold30_room1_mix1125,caution,static,2,2,v11core,daily,13117715396,fold30,backup_beep,L,crossing,L
R,fold30_room1_mix1126,critical,static,3,2,v11core,arterial,13117820125,fold30,bike_bell,R,crossing,L
,fold30_room1_mix1127,na,static,0,2,v11core,residential,13117924854,fold30,bike_bell,R,crossing,R
L,fold30_room1_mix1128,safe,walk,1,1,v11core,daily,13118029583,fold30,backup_beep,L,,
,fold30_room1_mix1129,na,static,0,0,v11core,residential,13118134312,fold30,,,,
L,fold30_room1_mix1130,caution,walk,2,0,v11core,daily,13118239041,fold30,,,,
L,fold30_room1_mix1131,caution,static,2,0,v11core,arterial,13118343770,fold30,,,,
R,fold30_room1_mix1132,caution,static,3,1,v11core,arterial,13118448499,fold30,horn,R,,
R,fold30_room1_mix1133,critical,static,1,2,v11core,residential,13118553228,fold30,siren,R,crossing,R
R,fold30_room1_mix1134,critical,static,1,0,v11core,daily,13118657957,fold30,,,,
R,fold30_room1_mix1135,critical,static,3,1,v11core,arterial,13118762686,fold30,crossing,L,,
L,fold30_room1_mix1136,caution,static,3,2,v11core,daily,13118867415,fold30,horn,R,backup_beep,R
L,fold30_room1_mix1137,caution,static,2,0,v11core,daily,13118972144,fold30,,,,
,fold30_room1_mix1138,na,static,0,1,v11core,residential,13119076873,fold30,bike_bell,R,,
R,fold30_room1_mix1139,critical,static,2,1,v11core,daily,13119181602,fold30,horn,L,,
,fold30_room1_mix1140,na,walk,0,1,v11core,residential,13119286331,fold30,horn,L,,
R,fold30_room1_mix1141,caution,walk,1,0,v11core,daily,13119391060,fold30,,,,
R,fold30_room1_mix1142,safe,walk,1,0,v11core,residential,13119495789,fold30,,,,
R,fold30_room1_mix1143,safe,walk,1,1,v11core,residential,13119600518,fold30,backup_beep,L,,
R,fold30_room1_mix1144,caution,static,3,1,v11core,arterial,13119705247,fold30,backup_beep,R,,
R,fold30_room1_mix1145,safe,static,1,0,v11core,residential,13119809976,fold30,,,,
,fold30_room1_mix1146,na,static,0,1,v11core,residential,13119914705,fold30,bike_bell,L,,
R,fold30_room1_mix1147,caution,walk,1,2,v11core,residential,13120019434,fold30,siren,L,crossing,R
L,fold30_room1_mix1148,safe,static,1,0,v11core,arterial,13120124163,fold30,,,,
L,fold30_room1_mix1149,safe,static,1,1,v11core,residential,13120228892,fold30,crossing,L,,
L,fold30_room1_mix1150,critical,walk,2,1,v11core,daily,13120333621,fold30,horn,R,,
L,fold30_room1_mix1151,safe,static,2,0,v11core,daily,13120438350,fold30,,,,
R,fold30_room1_mix1152,caution,static,3,0,v11core,daily,13120543079,fold30,,,,
L,fold30_room1_mix1153,caution,static,1,0,v11core,residential,13120647808,fold30,,,,
R,fold30_room1_mix1154,critical,walk,1,0,v11core,daily,13120752537,fold30,,,,
R,fold30_room1_mix1155,critical,static,2,1,v11core,residential,13120857266,fold30,bike_bell,L,,
R,fold30_room1_mix1156,critical,walk,2,0,v11core,daily,13120961995,fold30,,,,
L,fold30_room1_mix1157,caution,walk,1,1,v11core,residential,13121066724,fold30,bike_bell,R,,
L,fold30_room1_mix1158,safe,static,1,0,v11core,daily,13121171453,fold30,,,,
,fold30_room1_mix1159,na,static,0,1,v11core,residential,13121276182,fold30,horn,L,,
R,fold30_room1_mix1160,critical,static,1,2,v11core,arterial,13121380911,fold30,backup_beep,R,backup_beep,L
R,fold30_room1_mix1161,caution,walk,2,0,v11core,arterial,13121485640,fold30,,,,
,fold30_room1_mix1162,na,walk,0,2,v11core,residential,13121590369,fold30,siren,R,siren,L
R,fold30_room1_mix1163,caution,static,3,1,v11core,daily,13121695098,fold30,siren,R,,
R,fold30_room1_mix1164,caution,walk,2,1,v11core,arterial,13121799827,fold30,crossing,L,,
R,fold30_room1_mix1165,caution,static,3,0,v11core,arterial,13121904556,fold30,,,,
L,fold30_room1_mix1166,safe,static,2,0,v11core,daily,13122009285,fold30,,,,
R,fold30_room1_mix1167,critical,static,2,0,v11core,arterial,13122114014,fold30,,,,
,fold30_room1_mix1168,na,static,0,0,v11core,residential,13122218743,fold30,,,,
R,fold30_room1_mix1169,caution,walk,1,0,v11core,daily,13122323472,fold30,,,,
L,fold30_room1_mix1170,critical,walk,1,1,v11core,daily,13122428201,fold30,bike_bell,L,,
R,fold30_room1_mix1171,critical,static,1,0,v11core,daily,13122532930,fold30,,,,
L,fold30_room1_mix1172,safe,static,3,1,v11core,arterial,13122637659,fold30,siren,L,,
,fold30_room1_mix1173,na,walk,0,1,v11core,residential,13122742388,fold30,crossing,L,,
R,fold30_room1_mix1174,caution,static,1,0,v11core,daily,13122847117,fold30,,,,
R,fold30_room1_mix1175,caution,static,2,0,v11core,daily,13122951846,fold30,,,,
R,fold30_room1_mix1176,critical,static,2,1,v11core,arterial,13123056575,fold30,backup_beep,L,,
L,fold30_room1_mix1177,caution,static,1,1,v11core,daily,13123161304,fold30,crossing,L,,
,fold30_room1_mix1178,na,static,0,1,v11core,residential,13123266033,fold30,bike_bell,R,,
R,fold30_room1_mix1179,critical,walk,2,2,v11core,daily,13123370762,fold30,siren,R,backup_beep,L
R,fold30_room1_mix1180,caution,walk,3,1,v11core,arterial,13123475491,fold30,siren,L,,
L,fold30_room1_mix1181,caution,walk,3,0,v11core,daily,13123580220,fold30,,,,
R,fold30_room1_mix1182,caution,walk,3,0,v11core,daily,13123684949,fold30,,,,
R,fold30_room1_mix1183,critical,walk,1,1,v11core,daily,13123789678,fold30,horn,L,,
,fold30_room1_mix1184,na,walk,0,1,v11core,residential,13123894407,fold30,crossing,L,,
,fold30_room1_mix1185,na,walk,0,0,v11core,residential,13123999136,fold30,,,,
R,fold30_room1_mix1186,safe,static,1,2,v11core,daily,13124103865,fold30,siren,L,crossing,L
R,fold30_room1_mix1187,caution,static,2,2,v11core,daily,13124208594,fold30,horn,R,crossing,L
,fold30_room1_mix1188,na,static,0,0,v11core,residential,13124313323,fold30,,,,
L,fold30_room1_mix1189,critical,static,1,0,v11core,residential,13124418052,fold30,,,,
R,fold30_room1_mix1190,critical,walk,1,2,v11core,residential,13124522781,fold30,siren,R,bike_bell,R
L,fold30_room1_mix1191,safe,walk,1,1,v11core,residential,13124627510,fold30,crossing,R,,
R,fold30_room1_mix1192,safe,static,1,1,v11core,arterial,13124732239,fold30,siren,L,,
R,fold30_room1_mix1193,caution,walk,2,2,v11core,daily,13124836968,fold30,siren,R,bike_bell,L
R,fold30_room1_mix1194,caution,walk,1,1,v11core,daily,13124941697,fold30,crossing,R,,
R,fold30_room1_mix1195,critical,walk,2,0,v11core,arterial,13125046426,fold30,,,,
R,fold30_room1_mix1196,critical,walk,1,0,v11core,residential,13125151155,fold30,,,,
,fold30_room1_mix1197,na,walk,0,0,v11core,residential,13125255884,fold30,,,,
