clip,cls,t_on,t_off,dur,d_on,d_off,snr_on,snr_off,t_cpa,d_cpa,cpa_in_window,sudden_on,sudden_off,noise,speed
fold1_room1_mix3983,siren,2.76,7.458,4.698,10.07160402450371,63.22892877073854,48.817750312121674,32.86140668560812,3.2,7.227671195650275,1,1,1,51.88637159646372,14.867511058901332
fold1_room1_mix3985,backup_beep,1.59,6.253,4.663,9.63781684244816,10.11887351479607,-0.3925598185220025,-0.8156297905786616,3.4000000000000004,9.26596113291261,1,0,0,58.85669262467954,1.4407179051712806
fold1_room1_mix3990,bike_bell,2.271,4.874,2.6029999999999998,7.9758525752148115,8.642141571277206,13.484348841172796,12.787463671090059,3.5,4.517960863657292,1,1,1,54.786528613012216,5.355353806218171
fold1_room1_mix3991,siren,1.343,4.983,3.6399999999999997,45.57525996664452,6.739136878126228,44.66889263162702,61.27139017593723,5.5,3.464688417804166,0,1,1,59.863193548987866,10.89598781673503
fold1_room1_mix3991,bike_bell,0.94,3.948,3.008,17.608126849201806,8.292315867990668,9.490934627591429,16.031681057394934,5.800000000000001,5.281544818904033,0,0,1,59.863193548987866,3.458963806498247
fold1_room1_mix3992,siren,1.62,4.251,2.6310000000000002,20.631904393286383,10.455042668007172,42.99080954520667,48.89507968705534,3.9000000000000004,10.157929238129006,1,1,1,57.502589649558985,7.771250841559246
fold1_room1_mix3993,siren,4.547,8.68,4.133,23.656530430294648,75.67078550748484,30.967276266384403,20.867732410768838,3.2,14.632383018705893,0,1,1,62.413261040357725,13.464814651524264
fold1_room1_mix3993,backup_beep,4.029,9.621,5.5920000000000005,12.072690932618023,18.778250751922567,1.1249435006042532,-2.712077528029411,3.8000000000000003,12.054210176256678,0,0,0,62.413261040357725,2.4537409900412053
fold1_room1_mix3995,bike_bell,4.596,7.722,3.1260000000000003,8.499726142438092,11.871821574082105,6.070316103420488,3.1680675502538733,5.9,3.488193885773,1,0,0,56.948231054427616,6.111265897130384
fold1_room1_mix3995,bike_bell,4.708,9.642,4.933999999999999,7.875721601712622,25.92153884095151,12.666451066896776,2.3190425847251177,4.6000000000000005,7.872293734425739,0,1,0,56.948231054427616,4.941379381441711
fold1_room1_mix3996,bike_bell,4.307,9.62,5.312999999999999,11.156509074194647,43.53552978431002,21.45442879045411,9.62811857537811,3.3000000000000003,8.981283429272226,0,1,0,49.93782393906637,6.77170674614284
fold1_room1_mix3999,horn,0.49,4.302,3.8119999999999994,29.96334837492112,5.799316327046257,51.98332982524018,66.24760073497737,4.6000000000000005,5.353656422484599,0,1,1,43.920409249803505,7.148375571955152
fold1_room1_mix3999,backup_beep,6.886,9.299,2.4129999999999994,6.227573552282405,9.260380298348531,34.97926760442386,31.533068469466507,6.4,6.114758484878324,0,1,1,43.920409249803505,2.393015440980691
fold1_room1_mix4000,siren,3.221,8.631,5.41,14.216236936966148,29.948767799432854,70.51982513678591,64.047939025611,3.7,13.934969173430247,1,1,1,41.5259181596367,5.422042205684653
fold1_room1_mix4001,bike_bell,1.309,6.736,5.427,25.698600770998258,11.047311695248863,19.308336704266694,26.641394104944894,5.300000000000001,6.704317697628534,1,1,1,47.12621880984038,6.189412627201717
fold1_room1_mix4007,bike_bell,5.223,9.325,4.101999999999999,4.915982365788692,23.50959618046681,35.16005042850922,21.56735336751062,5.2,4.916250470739763,0,1,1,41.310226503620186,5.591390500732897
fold1_room1_mix4008,horn,3.162,8.07,4.908,41.85040816988711,15.31057500002311,31.21274267712832,39.94690661306983,6.800000000000001,4.718237818453199,1,1,1,54.03026537548865,11.440319213509676
fold1_room1_mix4008,backup_beep,1.47,3.473,2.003,11.783234100613143,6.4171762170608355,15.142632777438365,20.421043592108262,5.4,3.2429790295170404,0,1,1,54.03026537548865,2.89100855741194
fold1_room1_mix4009,horn,2.193,5.606,3.413,37.17771179951537,8.395928181905798,19.892095831500157,32.81637466052159,5.0,3.483759942825181,1,1,1,55.458044126559116,13.085143929339
fold1_room1_mix4010,bike_bell,2.53,4.718,2.188,17.412215467907163,11.859596593067733,14.186135547263184,17.52181786836313,5.5,11.326151185255238,0,1,1,44.254578699751356,4.436933833227254
fold1_room1_mix4012,bike_bell,4.154,7.035,2.8810000000000002,9.592741929921702,13.33879658522426,11.034152290084677,8.170674515817254,4.9,8.870129869223426,1,1,0,49.89387198598001,4.7267759287038
fold1_room1_mix4018,backup_beep,3.37,7.115,3.745,10.14818388768667,9.753710379505595,15.033911374950833,15.378280822273723,5.5,9.26283972837739,1,1,1,56.779006640293034,1.9229663296976416
fold1_room1_mix4019,bike_bell,2.057,6.927,4.869999999999999,12.117212999621463,7.1968001616527255,10.922490095337473,15.447756067160107,5.4,5.063536786005338,1,1,1,50.80792808865461,3.3107116498853753
fold1_room1_mix4020,horn,1.906,5.816,3.91,59.49315056329675,11.084991235362446,35.19536695161166,49.78999923740109,6.2,9.864087510986579,0,1,1,50.695068852347774,13.710644328813038
fold1_room1_mix4024,siren,1.621,4.932,3.3110000000000004,34.018716834801445,7.193892032232948,48.876946106226,62.372026360909246,5.6000000000000005,3.963110623831838,0,1,1,58.69024473563363,8.387639093925012
fold1_room1_mix4024,horn,0.39,3.329,2.939,44.03249982895629,17.679670938403635,21.55036236810814,29.476345660202156,5.0,8.264486503766515,0,1,1,58.69024473563363,9.398006282651128
fold1_room1_mix4026,backup_beep,1.63,7.478,5.848,11.880622003160878,8.159430573184103,10.13739806170475,13.40098460217613,5.9,7.44217322885252,1,1,1,51.7570031176566,2.1557257281510145
fold1_room1_mix4026,backup_beep,2.221,5.016,2.795,9.94660422124951,7.288422424224888,16.72125104420963,19.422077082559646,5.4,7.236565808563203,0,1,1,51.7570031176566,2.1305202875154134
fold1_room1_mix4030,siren,5.072,9.441,4.369000000000001,21.793099824137933,28.728707525921944,52.94287997228402,50.54293837584359,6.9,12.520629498907093,1,1,1,59.45711666670053,10.003080239113178
fold1_room1_mix4030,siren,0.714,3.978,3.2640000000000002,65.34304183736167,23.8631315360102,46.99071104822876,55.74014930187579,5.6000000000000005,10.540776315774885,0,1,1,59.45711666670053,13.198022674443251
fold1_room1_mix4034,backup_beep,0.795,5.408,4.613,18.46330235666085,12.734640746593136,18.18245075028083,21.408904431911658,6.800000000000001,12.315426603576032,0,1,1,43.917681447830184,2.279370206484174
fold1_room1_mix4034,bike_bell,5.113,7.425,2.3119999999999994,3.979270117455805,9.580757811480067,35.70039537215887,28.068466544706475,4.9,3.9061218113040326,0,1,1,43.917681447830184,3.4552349793517165
fold1_room1_mix4035,bike_bell,4.345,8.317,3.9720000000000004,12.385319013965976,9.883574877507758,-2.6822735356973055,-0.7224107244128106,6.6000000000000005,3.787802199565608,1,0,0,62.76919153008727,5.267256697123292
fold1_room1_mix4035,bike_bell,1.187,6.062,4.875,22.993938123488682,5.765124943295662,-9.256912429678934,2.759180259660681,6.2,5.730886209152379,0,0,0,62.76919153008727,4.439131368273502
fold1_room1_mix4041,backup_beep,4.548,7.905,3.357,4.522221251944638,4.196640323336303,13.521031796125541,14.170032943722063,6.5,3.689942823409291,1,1,1,52.34902265677019,1.3748719247459584
fold1_room1_mix4041,bike_bell,4.793,7.796,3.003,11.113574765097354,23.43654344306426,11.509489127161856,5.02869344113391,3.8000000000000003,9.780285641665413,0,1,0,52.34902265677019,5.3347477377745385
fold1_room1_mix4042,horn,6.237,9.189,2.952,14.348992443664287,28.923252841293216,62.34326476584533,56.25475022133715,5.6000000000000005,13.645215093181276,0,1,1,41.143450133485274,7.135001020199699
fold1_room1_mix4042,bike_bell,0.687,4.521,3.8339999999999996,24.003806354537407,11.288551888833606,15.268871329354951,21.821708948067027,5.6000000000000005,10.279190176864333,0,1,1,41.143450133485274,4.440378661059302
fold1_room1_mix4043,siren,0.488,2.628,2.14,39.19883877678041,18.374540536131672,56.61546666462381,63.19660093559415,3.8000000000000003,12.842269812426053,0,1,1,57.45904288510697,11.165349982336622
fold1_room1_mix4043,bike_bell,6.043,9.369,3.3259999999999996,4.786554551894122,12.622170216486884,17.916844418036376,9.494624024544606,6.5,4.4894015493064705,1,1,0,57.45904288510697,4.049369131028941
fold1_room1_mix4047,siren,1.603,3.732,2.1290000000000004,42.520414034393916,21.15089440977619,45.9609380137701,52.02631296541045,5.4,11.321133109548178,0,1,1,54.43740599785661,10.858936697779619
fold1_room1_mix4049,backup_beep,6.968,9.383,2.414999999999999,6.010206133392768,7.523296715626399,14.80276471279845,12.852388248937572,7.0,6.010547665777642,1,1,1,63.79193945354169,1.8720020110396598
fold1_room1_mix4050,horn,1.805,6.356,4.551,42.06017847465827,23.639659495174747,40.27788668348333,45.28248457371218,4.9,13.343986731575392,1,1,1,52.0710528628596,13.054428084042714
fold1_room1_mix4051,siren,1.127,6.92,5.793,25.040556995053766,37.08020089295045,29.47084014132404,26.060878272756803,3.4000000000000004,8.359257350012212,1,1,1,60.90505889128044,10.310846720369142
fold1_room1_mix4052,bike_bell,1.042,6.991,5.949,36.262557739799014,14.968571782376102,-6.019985845504436,1.6655755337488927,5.9,12.851354739481932,1,0,0,55.29696719340005,6.990050453627221
fold1_room1_mix4052,bike_bell,3.528,8.672,5.144,10.931040387413823,11.209854432785887,6.988695134727237,6.769925652255424,6.1000000000000005,5.712620384450315,1,0,0,55.29696719340005,3.687278837208154
fold1_room1_mix4053,backup_beep,2.628,8.345,5.7170000000000005,15.418758387204212,11.558699633244135,10.139179442779799,12.641987939979153,6.6000000000000005,10.41956470829264,1,1,1,54.23334249345583,2.863207925046599
fold1_room1_mix4054,backup_beep,2.34,5.513,3.173,6.283428963303854,5.577614492426436,13.483457845121862,14.518422159186144,4.1000000000000005,4.430144896601355,1,1,1,55.65746122297706,2.4732112287856456
fold1_room1_mix4054,bike_bell,6.631,9.526,2.8949999999999996,17.607249150153542,31.22570179911455,11.770037042663304,6.793623078379568,4.5,12.950202062363207,0,1,0,55.65746122297706,5.693749606319693
fold1_room1_mix4057,horn,1.311,4.895,3.5839999999999996,64.34162566833018,16.19845988416513,31.248497212964644,43.22886331266404,5.9,7.755248437953613,0,1,1,49.45488610405314,13.852876006562422
fold1_room1_mix4058,backup_beep,2.697,4.737,2.04,8.695874634806,5.252170202740376,32.32806964036445,36.707559212228944,6.5,3.8582727286218614,0,1,1,41.47877976639123,2.0729836548905025
fold1_room1_mix4063,horn,1.694,5.58,3.886,45.5342443907784,12.26211926252797,47.93753639539815,59.332988362497126,6.300000000000001,10.004110869984476,0,1,1,47.496068389514924,9.606067461389667
fold1_room1_mix4064,backup_beep,4.597,7.918,3.3209999999999997,8.962879507045075,9.471064542508163,7.516523755900479,7.037498991707054,5.7,8.759304467206608,1,0,0,64.62194016492323,1.657249788737845
fold1_room1_mix4065,siren,4.029,6.153,2.1239999999999997,13.76577165526428,31.912025798259215,33.838445774670745,26.535369512002887,3.2,10.773866712703207,0,1,1,63.29415715019961,10.10745516524693
fold1_room1_mix4067,backup_beep,0.401,5.299,4.898000000000001,9.994873744139738,4.829933400688557,5.499814763547285,11.816538165355432,6.1000000000000005,4.651512998033083,0,0,1,63.59665336577887,1.540287352571282
fold1_room1_mix4069,backup_beep,1.661,7.473,5.811999999999999,15.08011292886536,10.357059910330994,4.127562947134599,7.390925054627758,6.0,9.485437282792857,1,0,0,58.103907007742436,2.7331446941236033
fold1_room1_mix4074,backup_beep,3.568,9.149,5.5809999999999995,10.455680330946388,7.3600092588626795,19.910511487779992,22.95999020975072,6.9,3.1175126218311298,1,1,1,44.90830438922236,2.982880893445557
fold1_room1_mix4077,backup_beep,1.019,6.12,5.101,19.24633272480743,9.730188643265015,0.7180365522055467,6.6425711377114,6.9,9.463689068973286,0,0,0,59.43725345781347,2.8419544102438543
fold1_room1_mix4077,backup_beep,4.698,9.689,4.991,11.772957912966776,12.818499747225307,8.464889236386554,7.725857082534944,6.7,10.778436837896285,1,0,0,59.43725345781347,2.3391205354249633
fold1_room1_mix4081,horn,5.605,7.889,2.284,25.05503020624046,56.003499509317415,42.56628962517692,35.57988492326584,4.2,13.843816067631895,0,1,1,57.140598113524504,14.614953432077709
fold1_room1_mix4081,bike_bell,1.407,4.597,3.1900000000000004,16.27435858999039,5.75353358039647,12.915431132759963,21.94681570957991,5.1000000000000005,5.425558021445893,0,1,1,57.140598113524504,4.206946971271364
fold1_room1_mix4082,horn,3.016,7.891,4.875,40.77837307022373,18.090367449712538,30.939638761840797,37.99928889181736,6.5,10.127245249670338,1,1,1,63.51847967917118,11.180479072229332
fold1_room1_mix4083,siren,2.882,6.959,4.077,37.91339242597011,13.972150750613155,49.12416388044963,57.79475154736784,6.2,11.107155832897126,1,1,1,63.571420399983424,10.970845506422275
fold1_room1_mix4085,siren,2.278,6.438,4.16,22.28090076234994,12.441927921994074,52.160563390258886,57.221464655094024,5.4,10.525588305075173,1,1,1,41.594971729434604,6.3155986295628965
fold1_room1_mix4085,backup_beep,2.42,7.557,5.1370000000000005,10.050764845330377,10.442355799342018,19.388445958717426,19.05645846543395,4.5,9.747326958379098,1,1,1,41.594971729434604,1.2065676351334917
fold1_room1_mix4090,horn,3.426,6.872,3.4459999999999997,33.90227093249618,15.565804676498592,30.181248952674075,36.942393227407,6.2,13.602843473838622,1,1,1,52.2539179386986,11.207354443041865
fold1_room1_mix4092,siren,4.316,7.712,3.396,15.601373159200152,33.830229565625295,31.691796442406996,24.96895403734932,3.3000000000000003,14.025144999068445,0,1,1,63.05543751515425,7.0513819498724555
fold1_room1_mix4093,siren,3.126,7.202,4.0760000000000005,14.61825963040751,16.50391860911201,72.0228839836127,70.96905593936432,5.0,3.3677071115914576,1,1,1,42.40596226581158,7.454877368241039
fold1_room1_mix4093,backup_beep,2.093,6.901,4.808,17.486721512543603,12.982639339436338,22.663005104459558,25.249913128546552,7.0,12.981863249449908,0,1,1,42.40596226581158,2.4032034414668235
fold1_room1_mix4094,siren,2.54,5.234,2.694,17.741836866284192,13.925970701861093,45.29739383364857,47.40085592365642,4.3,12.165323959989491,1,1,1,58.539289815790326,7.309666397812747
fold1_room1_mix4095,siren,2.079,6.382,4.302999999999999,47.93720570522401,10.626038467542443,42.213113883519,55.29914050986815,6.300000000000001,10.547047154673422,1,1,1,49.20554729330438,11.186389289935228
fold1_room1_mix4096,siren,2.311,4.459,2.1479999999999997,25.23275154164496,14.75093650952043,47.93835484691375,52.60125519946053,6.6000000000000005,8.693061382120936,0,1,1,52.851208642903565,5.479536935088998
fold1_room1_mix4100,bike_bell,3.688,8.48,4.792,9.013379542733515,10.18759319861367,2.2248699483597676,1.1611912339284132,5.9,4.19348319258978,1,0,0,59.45116563300567,3.6024528498932895
fold1_room1_mix4102,bike_bell,2.887,5.021,2.134,21.352971306439063,10.737539326478322,1.979909107796253,7.950980088019001,6.9,4.59917604680048,0,0,0,51.70531248590478,5.224337234513099
fold1_room1_mix4103,siren,5.221,7.757,2.5359999999999996,7.755818557366701,14.22370189756743,72.16770196143185,66.90000193658432,5.800000000000001,6.846581850427425,1,1,1,52.7358491275975,6.353097984116224
fold1_room1_mix4105,horn,4.531,6.72,2.189,6.663948767956135,24.601108539751646,59.263626493534694,47.9191659432146,4.2,5.731782084243456,0,1,1,48.76735264221336,9.37075632814602
fold1_room1_mix4106,horn,4.054,7.297,3.2429999999999994,22.82376841471592,22.021266940732755,23.010105634047648,23.321006645704216,5.7,13.65678032369639,1,1,1,64.84066509893253,10.966795600734063
fold1_room1_mix4112,bike_bell,3.148,5.353,2.2049999999999996,21.614861512816805,11.64142912035205,4.816780869159508,10.191704050570934,6.800000000000001,8.665152442968916,0,0,1,50.375506633076924,5.454523789680117
fold1_room1_mix4112,bike_bell,3.365,6.775,3.41,18.331405683790592,4.3099320855898045,9.011437400875813,21.585944239583725,6.4,3.531627177774418,1,0,1,50.375506633076924,6.003107773702947
fold1_room1_mix4113,horn,1.494,6.541,5.047000000000001,30.894709958080036,25.4035157941829,29.927113223885257,31.626919146678517,4.3,10.074124795620403,1,1,1,49.32877421025361,10.407506534096328
fold1_room1_mix4114,backup_beep,4.978,8.238,3.26,14.879463527722693,14.964201875409525,9.218310718543826,9.16898501379557,6.300000000000001,14.796356434869033,1,0,0,45.812129087429035,1.1674325276549016
fold1_room1_mix4114,bike_bell,1.001,6.185,5.183999999999999,27.134329998053417,14.532931304799945,6.899324389607713,12.322642024122459,6.9,14.25288309400928,0,0,1,45.812129087429035,3.9062398354033747
fold1_room1_mix4116,bike_bell,3.886,6.047,2.1609999999999996,4.472763984109499,6.209528539425772,19.45779937061802,16.608146465378255,4.5,4.075803457223202,1,1,1,50.068547520314425,3.02029186009571
fold1_room1_mix4118,backup_beep,0.444,4.056,3.612,21.095620167728594,15.893265755036062,16.74912334312458,19.20870638062454,6.1000000000000005,14.959941186425185,0,1,1,45.4655726345598,2.632181301842837
fold1_room1_mix4120,bike_bell,3.752,9.51,5.758,10.602979981707723,28.088266622967172,8.967684464782273,0.5057445152644533,4.2,10.410964501186513,1,0,0,63.24521256436723,4.880882344244208
fold1_room1_mix4121,backup_beep,0.905,5.688,4.7829999999999995,15.998025656583842,13.325623698914459,17.292794879291833,18.880371756160898,6.300000000000001,13.286568176692096,0,1,1,49.46027297185671,1.6498766227897979
fold1_room1_mix4122,bike_bell,0.66,3.93,3.27,21.484536136161488,12.80828595630068,21.350329525791125,25.843028854170782,3.3000000000000003,11.98310768848071,1,1,1,41.33378660713977,6.83852312476257
fold1_room1_mix4123,siren,2.725,8.558,5.833,17.72821643820082,24.427120663328207,40.14973390975235,37.36558926046822,4.9,13.131204558649184,1,1,1,51.53562791326723,5.573622982334609
fold1_room1_mix4130,bike_bell,2.233,7.793,5.5600000000000005,15.690020212458885,12.968570734893568,10.73611071840618,12.39073847638278,5.4,8.56832601198085,1,1,1,47.63228431407685,4.115076363710362
fold1_room1_mix4131,horn,2.242,4.559,2.317,14.199441193366196,23.17175718078229,46.38895820311257,42.13520389519261,3.1,7.201523922403548,1,1,1,52.669926264650634,14.792688169989216
fold1_room1_mix4138,backup_beep,0.71,4.962,4.252,11.201748603221153,7.90122226791286,10.45847760380336,13.49030845775637,4.2,7.70905176376622,1,1,1,60.036182363273,2.3187953301696007
fold1_room1_mix4144,siren,1.175,4.746,3.5710000000000006,56.296259041126476,23.71954598443999,32.71656220880489,40.22402549754132,6.9,11.167873534097605,0,1,1,63.16635399518485,9.591262810355731
fold1_room1_mix4148,siren,3.406,6.66,3.254,15.305006009335457,20.08868896011066,58.65766428936124,56.29530248864453,4.6000000000000005,11.668800518505494,1,1,1,59.6931986078711,8.070623029876149
fold1_room1_mix4148,siren,3.979,8.195,4.216,36.98546419871509,23.42084606953688,49.74085334063789,53.709423222313255,6.6000000000000005,4.189600159010403,1,1,1,59.6931986078711,14.183312290753955
fold1_room1_mix4149,backup_beep,1.018,6.693,5.675,6.215691977916888,6.393026540291726,14.329018520642549,14.084678065321881,3.7,5.351494116351312,1,1,1,61.34310596875592,1.1734331173808037
fold1_room1_mix4149,backup_beep,1.356,4.451,3.0949999999999998,11.261271022057185,10.224893176221146,2.589539582108358,3.4281122062003675,5.1000000000000005,10.194856834604876,0,0,0,61.34310596875592,1.2919990449262007
fold1_room1_mix4153,bike_bell,1.158,7.017,5.859,30.572429226561045,8.037449961996643,13.65805237492502,25.262285697111075,5.9,3.4817013325711703,1,1,1,49.183569187203226,6.42057947660042
fold1_room1_mix4153,bike_bell,2.911,7.059,4.148,13.749079979040832,17.088712133767224,10.157416987697182,8.268703073869709,4.0,13.212584304493129,1,1,0,49.183569187203226,3.529668819359085
fold1_room1_mix4154,horn,0.849,5.49,4.641,39.69071265574942,19.808620052877814,17.540276655060495,23.576970153435283,4.1000000000000005,12.56099905924293,1,1,1,59.339277576696745,11.415837666223261
fold1_room1_mix4155,bike_bell,4.617,8.346,3.729,5.936296611565906,13.123618711240319,21.994761841893528,15.104001613900216,5.2,5.565489083491085,1,1,1,50.01767174397269,3.741990579455968
fold1_room1_mix4156,siren,2.027,7.895,5.867999999999999,33.780409050384385,12.810278279498165,58.69748923460788,67.11961603649931,6.9,11.253910206736636,1,1,1,53.32315550906058,6.4723975094548205
fold1_room1_mix4158,siren,3.226,6.388,3.162,12.560303432949835,21.96046820303683,65.96630224263657,61.11347296468665,3.6,12.343000920095603,1,1,1,40.23099129615838,6.480702103594842
fold1_room1_mix4159,horn,2.964,7.332,4.368,22.407784005070077,25.805420253022525,36.855817948466765,35.629577416508084,4.9,13.971929278465481,1,1,1,60.059023615709606,8.977817102486847
fold1_room1_mix4160,siren,3.455,6.79,3.335,14.764051228239635,30.612223833114868,76.18622950075402,69.852442765918,4.0,13.882088541899442,1,1,1,41.62146958443861,9.69034873774577
fold1_room1_mix4162,backup_beep,2.472,7.542,5.07,16.094818147395063,12.371667015028931,-4.840346292282142,-2.555189259639235,7.0,12.296333223554884,1,0,0,58.654062351062045,2.318166701403133
fold1_room1_mix4165,backup_beep,3.141,8.05,4.909000000000001,8.730535268002058,13.603983899415317,8.676764988546182,4.824260224469967,3.6,8.660199885566144,1,0,0,61.99568734134992,2.362519113938795
fold1_room1_mix4165,backup_beep,3.142,6.442,3.3000000000000003,10.238128195409447,10.264735634283822,-4.943476225614781,-4.966020335479044,4.800000000000001,9.89754053957078,1,0,0,61.99568734134992,1.6185579766817682
fold1_room1_mix4167,siren,1.165,6.899,5.734,58.9216954286478,24.86187048001874,41.54645585519232,49.0412845596928,5.2,4.920517779538022,1,1,1,53.23943713513056,14.490364482111305
fold1_room1_mix4167,bike_bell,4.859,8.961,4.102,17.062304799639975,22.03829328356197,3.0756582967829758,0.8528530482439578,6.4,13.30313812722502,1,0,0,53.23943713513056,6.888014798852211
fold1_room1_mix4169,bike_bell,0.319,5.523,5.204,9.269980027730337,8.195172842586635,17.0208197486087,18.09123336542926,3.1,3.1636692725969127,1,1,1,54.72697614953806,3.1270860385916905
fold1_room1_mix4170,backup_beep,1.832,6.424,4.5920000000000005,7.424575229257211,5.675072534520561,14.255524188672553,16.589528095759093,5.7,5.5988332179288935,1,1,1,61.94695411062594,1.2638069304053268
fold1_room1_mix4177,horn,2.992,6.396,3.404,22.493798752378364,26.112633383837277,31.35883187854396,30.063074556465118,4.6000000000000005,5.927066522206236,1,1,1,59.93592707553561,13.849444685300025
fold1_room1_mix4178,siren,4.018,8.71,4.692000000000001,20.113311441144983,53.425154145127706,36.8067628078018,28.321518698345173,5.1000000000000005,12.929808753907395,1,1,1,54.958291926195585,14.331631178328305
fold1_room1_mix4178,siren,2.062,4.955,2.8930000000000002,25.59602702620586,10.560637498043889,44.12561885772091,51.815267351125584,5.9,8.777513617703448,0,1,1,54.958291926195585,6.281207956365296
fold1_room1_mix4179,horn,7.01,9.505,2.495000000000001,34.53041781246484,64.38327266962558,53.65412242154433,48.242698115886654,4.3,9.946570206151016,0,1,1,41.658625636814136,12.24184007042824
fold1_room1_mix4181,horn,2.744,6.937,4.193,25.724031183301854,17.84081002539257,36.529675596054346,39.708164768762245,5.4,11.405899225525753,1,1,1,41.474218038040476,8.771534667478555
fold1_room1_mix4181,bike_bell,2.034,5.481,3.447,16.5997835016278,13.253231959784685,24.627847105568932,26.583459601371814,5.300000000000001,13.243839786485868,1,1,1,41.474218038040476,3.0487978070817565
fold1_room1_mix4183,horn,4.479,7.198,2.7190000000000003,26.217827877629,12.883773126997735,31.687930792588745,37.85900357900594,7.0,12.721802151043057,1,1,1,44.22299565565167,9.185419662126542
fold1_room1_mix4185,horn,2.99,8.645,5.654999999999999,7.82727891822126,64.82644438135588,25.219252123707854,6.856424280621944,3.0,7.819410929107234,1,1,0,63.939147239201255,11.485106256839837
fold1_room1_mix4186,horn,4.582,7.761,3.1790000000000003,16.41853445608942,21.07080809354689,35.70228868023549,33.53535262050918,6.0,5.9095805466534514,1,1,1,59.270751967267195,11.185785721750854
fold1_room1_mix4187,bike_bell,2.304,5.986,3.682,19.00675416558567,11.103585133806808,20.006600686016853,24.675495302201043,5.0,8.96661561689737,1,1,1,42.384812661830026,6.333001758450849
fold1_room1_mix4189,siren,2.066,7.29,5.224,18.585439632474408,51.06330013513388,62.23936305837404,53.46064224937594,3.3000000000000003,9.448890889476953,1,1,1,55.31496062239053,12.670650220773217
fold1_room1_mix4190,siren,5.643,9.342,3.6990000000000007,12.595208652931518,23.939599498156948,50.16184226867021,44.58361198701094,5.7,12.59740302438371,1,1,1,44.1815466149731,5.522606695559151
fold1_room1_mix4190,horn,2.131,7.571,5.4399999999999995,28.43763905877947,28.644646926238032,52.9467227776893,52.88372406128356,4.800000000000001,5.342383237988587,1,1,1,44.1815466149731,10.308761432617619
fold1_room1_mix4191,bike_bell,5.218,8.237,3.019,7.185247802088049,9.111698929606884,18.93850953703877,16.875357321824737,6.5,4.171344332525361,1,1,1,53.788819782733626,4.621411529131824
fold1_room1_mix4192,siren,1.459,6.695,5.236000000000001,64.52948762372706,11.862911370756041,46.97697517565237,61.6883137955227,6.1000000000000005,7.823125561060731,1,1,1,41.843762065519684,13.941549560568362
fold1_room1_mix4194,backup_beep,1.465,4.09,2.625,10.297262534342654,9.603116258463391,9.214530973022882,9.82072295006003,3.2,9.333304064687132,1,0,0,51.155532948650986,2.518307700712415
fold1_room1_mix4196,backup_beep,3.151,5.537,2.386,10.68124906379584,9.623006469542883,17.12167238431141,18.02789766889147,6.7,9.491406622688324,0,1,1,56.565850527524574,1.388524742259998
fold1_room1_mix4199,backup_beep,1.967,6.181,4.214,10.065336165065137,5.731881242166138,7.317467248531436,12.208089256813658,6.4,5.716236872785403,0,0,1,60.74683198533844,1.8654988977531501
fold1_room1_mix4200,bike_bell,3.488,6.041,2.5530000000000004,21.20723551112001,14.63572882551909,7.1968317648421944,10.418225868330104,5.9,14.619536099084998,1,0,1,59.77198586151072,6.296327906776647
fold1_room1_mix4202,backup_beep,1.365,5.212,3.8469999999999995,12.688186508882715,6.8113142775422135,18.567708283821,23.971080975390144,5.6000000000000005,6.75058828329637,0,1,1,44.71899231401901,2.5559084317132488
fold1_room1_mix4203,backup_beep,6.679,9.603,2.9239999999999995,8.243647311595009,8.776019486701866,3.185192944917347,2.6416294282000905,6.800000000000001,8.242036007599625,1,0,0,56.349853635810874,1.0880436082377187
fold1_room1_mix4204,siren,3.796,8.385,4.589,16.792652912149737,20.78538719657266,38.738784851920975,36.886008702732745,5.6000000000000005,13.687258105567716,1,1,1,59.74884984611298,5.529854441707785
fold1_room1_mix4206,horn,4.615,9.634,5.019,10.238121644460579,39.07858146998244,41.26865308475479,29.634282977373402,5.1000000000000005,9.491075700050242,1,1,1,58.04858028734259,8.318952158333442
fold1_room1_mix4206,bike_bell,3.936,7.834,3.8979999999999997,8.79892826371797,11.83058216446719,15.381858232150861,12.810331449612278,5.2,7.6306891865932815,1,1,1,58.04858028734259,3.4432940303213466
fold1_room1_mix4209,horn,0.909,6.084,5.175,40.28079794344721,13.70564923421786,24.21785533911607,33.58182438545853,6.4,13.541868989280074,0,1,1,47.67217240343224,6.922235444917629
fold1_room1_mix4211,backup_beep,0.853,3.984,3.1310000000000002,11.822931172627287,5.3848849390342375,16.25973545062771,23.090710117617867,5.300000000000001,4.299316731245179,0,1,1,48.36305651997379,2.4819871329488548
fold1_room1_mix4211,backup_beep,3.743,7.863,4.120000000000001,7.077003567711454,12.121136762534872,27.475063253919267,22.801184516952098,4.1000000000000005,7.01586818358587,1,1,1,48.36305651997379,2.624408285868663
fold1_room1_mix4214,bike_bell,2.608,5.941,3.3329999999999997,15.135056994805474,14.503754378532019,14.755824476433276,15.125896963993853,4.5,13.313155827465591,1,1,1,53.63178975333207,3.8877665301132076
fold1_room1_mix4218,bike_bell,5.481,9.415,3.9339999999999993,6.958729011637236,19.474442697571256,16.91547972806778,7.976777451402413,3.7,3.6828654387680686,0,1,0,58.73978318875892,3.360039118398649
