clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed,scene_type,n_car
fold20_room1_mix0899,fold20,walk,0,,,,,caution,L,v11core,12094046642,daily,2
fold20_room1_mix0900,fold20,static,1,backup_beep,R,,,caution,R,v11core,12094151371,residential,1
fold20_room1_mix0901,fold20,walk,0,,,,,na,,v11core,12094256100,residential,0
fold20_room1_mix0902,fold20,static,1,backup_beep,L,,,caution,L,v11core,12094360829,daily,1
fold20_room1_mix0903,fold20,static,0,,,,,caution,L,v11core,12094465558,residential,1
fold20_room1_mix0904,fold20,static,2,siren,R,crossing,R,safe,L,v11core,12094570287,arterial,2
fold20_room1_mix0905,fold20,static,1,bike_bell,L,,,critical,L,v11core,12094675016,residential,1
fold20_room1_mix0906,fold20,walk,1,crossing,R,,,caution,L,v11core,12094779745,daily,2
fold20_room1_mix0907,fold20,static,2,horn,R,bike_bell,R,safe,R,v11core,12094884474,residential,1
fold20_room1_mix0908,fold20,static,1,siren,R,,,caution,R,v11core,12094989203,arterial,1
fold20_room1_mix0909,fold20,static,0,,,,,caution,R,v11core,12095093932,arterial,3
fold20_room1_mix0910,fold20,static,0,,,,,critical,R,v11core,12095198661,residential,1
fold20_room1_mix0911,fold20,walk,0,,,,,caution,L,v11core,12095303390,daily,1
fold20_room1_mix0912,fold20,walk,1,horn,R,,,safe,R,v11core,12095408119,residential,2
fold20_room1_mix0913,fold20,static,0,,,,,safe,L,v11core,12095512848,arterial,1
fold20_room1_mix0914,fold20,walk,1,bike_bell,L,,,critical,L,v11core,12095617577,arterial,3
fold20_room1_mix0915,fold20,walk,0,,,,,safe,L,v11core,12095722306,residential,2
fold20_room1_mix0916,fold20,static,2,horn,L,bike_bell,L,safe,L,v11core,12095827035,daily,3
fold20_room1_mix0917,fold20,static,2,backup_beep,R,crossing,L,critical,R,v11core,12095931764,residential,1
fold20_room1_mix0918,fold20,walk,0,,,,,critical,R,v11core,12096036493,residential,2
fold20_room1_mix0919,fold20,walk,0,,,,,critical,R,v11core,12096141222,daily,1
fold20_room1_mix0920,fold20,static,0,,,,,critical,R,v11core,12096245951,daily,1
fold20_room1_mix0921,fold20,static,1,bike_bell,R,,,critical,L,v11core,12096350680,arterial,1
fold20_room1_mix0922,fold20,walk,0,,,,,caution,R,v11core,12096455409,daily,1
fold20_room1_mix0923,fold20,walk,1,bike_bell,R,,,na,,v11core,12096560138,residential,0
fold20_room1_mix0924,fold20,walk,0,,,,,caution,L,v11core,12096664867,residential,1
fold20_room1_mix0925,fold20,static,1,crossing,L,,,critical,R,v11core,12096769596,arterial,1
fold20_room1_mix0926,fold20,walk,1,siren,L,,,caution,R,v11core,12096874325,residential,1
fold20_room1_mix0927,fold20,walk,0,,,,,caution,R,v11core,12096979054,arterial,3
fold20_room1_mix0928,fold20,walk,1,horn,L,,,caution,L,v11core,12097083783,arterial,2
fold20_room1_mix0929,fold20,static,0,,,,,caution,L,v11core,12097188512,arterial,1
fold20_room1_mix0930,fold20,walk,1,bike_bell,L,,,caution,R,v11core,12097293241,residential,2
fold20_room1_mix0931,fold20,static,0,,,,,caution,R,v11core,12097397970,residential,1
fold20_room1_mix0932,fold20,walk,0,,,,,caution,L,v11core,12097502699,daily,2
fold20_room1_mix0933,fold20,walk,1,siren,R,,,safe,L,v11core,12097607428,residential,1
fold20_room1_mix0934,fold20,walk,0,,,,,na,,v11core,12097712157,residential,0
fold20_room1_mix0935,fold20,walk,0,,,,,critical,L,v11core,12097816886,daily,2
fold20_room1_mix0936,fold20,walk,0,,,,,caution,R,v11core,12097921615,residential,2
fold20_room1_mix0937,fold20,walk,2,bike_bell,R,crossing,R,caution,L,v11core,12098026344,daily,2
fold20_room1_mix0938,fold20,static,1,horn,R,,,critical,L,v11core,12098131073,daily,1
fold20_room1_mix0939,fold20,static,0,,,,,safe,R,v11core,12098235802,daily,2
fold20_room1_mix0940,fold20,static,0,,,,,critical,R,v11core,12098340531,residential,1
fold20_room1_mix0941,fold20,static,0,,,,,safe,R,v11core,12098445260,arterial,1
fold20_room1_mix0942,fold20,static,0,,,,,critical,R,v11core,12098549989,residential,1
fold20_room1_mix0943,fold20,static,1,bike_bell,R,,,caution,R,v11core,12098654718,residential,1
fold20_room1_mix0944,fold20,static,0,,,,,na,,v11core,12098759447,residential,0
fold20_room1_mix0945,fold20,static,2,horn,R,bike_bell,L,caution,L,v11core,12098864176,arterial,3
fold20_room1_mix0946,fold20,walk,1,backup_beep,R,,,critical,L,v11core,12098968905,residential,1
fold20_room1_mix0947,fold20,walk,0,,,,,caution,L,v11core,12099073634,arterial,1
fold20_room1_mix0948,fold20,static,0,,,,,critical,R,v11core,12099178363,arterial,3
fold20_room1_mix0949,fold20,walk,0,,,,,na,,v11core,12099283092,residential,0
fold20_room1_mix0950,fold20,static,1,horn,L,,,caution,R,v11core,12099387821,daily,1
fold20_room1_mix0951,fold20,static,0,,,,,na,,v11core,12099492550,residential,0
fold20_room1_mix0952,fold20,static,2,horn,R,backup_beep,L,na,,v11core,12099597279,residential,0
fold20_room1_mix0953,fold20,walk,1,crossing,R,,,safe,L,v11core,12099702008,arterial,2
fold20_room1_mix0954,fold20,static,0,,,,,caution,R,v11core,12099806737,daily,1
fold20_room1_mix0955,fold20,static,0,,,,,caution,R,v11core,12099911466,daily,1
fold20_room1_mix0956,fold20,static,1,horn,L,,,safe,L,v11core,12100016195,residential,1
fold20_room1_mix0957,fold20,walk,1,crossing,L,,,critical,R,v11core,12100120924,arterial,1
fold20_room1_mix0958,fold20,static,0,,,,,safe,R,v11core,12100225653,arterial,3
fold20_room1_mix0959,fold20,walk,2,siren,R,crossing,R,critical,R,v11core,12100330382,daily,1
fold20_room1_mix0960,fold20,static,2,backup_beep,L,bike_bell,L,na,,v11core,12100435111,residential,0
fold20_room1_mix0961,fold20,walk,1,horn,R,,,safe,L,v11core,12100539840,arterial,1
fold20_room1_mix0962,fold20,walk,0,,,,,na,,v11core,12100644569,residential,0
fold20_room1_mix0963,fold20,walk,0,,,,,critical,L,v11core,12100749298,arterial,3
fold20_room1_mix0964,fold20,walk,1,crossing,R,,,critical,L,v11core,12100854027,residential,2
fold20_room1_mix0965,fold20,walk,1,bike_bell,R,,,caution,R,v11core,12100958756,daily,1
fold20_room1_mix0966,fold20,static,1,horn,L,,,caution,R,v11core,12101063485,residential,1
fold20_room1_mix0967,fold20,static,0,,,,,critical,L,v11core,12101168214,residential,1
fold20_room1_mix0968,fold20,static,1,crossing,R,,,caution,L,v11core,12101272943,arterial,3
fold20_room1_mix0969,fold20,static,2,backup_beep,R,bike_bell,R,caution,L,v11core,12101377672,residential,2
fold20_room1_mix0970,fold20,walk,1,crossing,R,,,safe,R,v11core,12101482401,daily,1
fold20_room1_mix0971,fold20,static,1,horn,L,,,critical,R,v11core,12101587130,daily,1
fold20_room1_mix0972,fold20,walk,1,bike_bell,R,,,safe,R,v11core,12101691859,daily,1
fold20_room1_mix0973,fold20,static,1,horn,L,,,critical,R,v11core,12101796588,residential,1
fold20_room1_mix0974,fold20,walk,1,horn,R,,,critical,L,v11core,12101901317,daily,1
fold20_room1_mix0975,fold20,static,1,backup_beep,R,,,na,,v11core,12102006046,residential,0
fold20_room1_mix0976,fold20,walk,0,,,,,safe,R,v11core,12102110775,daily,2
fold20_room1_mix0977,fold20,static,1,backup_beep,R,,,safe,L,v11core,12102215504,daily,2
fold20_room1_mix0978,fold20,walk,0,,,,,na,,v11core,12102320233,residential,0
fold20_room1_mix0979,fold20,static,0,,,,,safe,L,v11core,12102424962,arterial,3
fold20_room1_mix0980,fold20,static,0,,,,,safe,R,v11core,12102529691,residential,1
fold20_room1_mix0981,fold20,static,0,,,,,caution,L,v11core,12102634420,arterial,3
fold20_room1_mix0982,fold20,walk,0,,,,,caution,L,v11core,12102739149,arterial,2
fold20_room1_mix0983,fold20,static,2,siren,R,bike_bell,R,na,,v11core,12102843878,residential,0
fold20_room1_mix0984,fold20,static,0,,,,,safe,L,v11core,12102948607,daily,2
fold20_room1_mix0985,fold20,static,1,backup_beep,R,,,safe,L,v11core,12103053336,arterial,1
fold20_room1_mix0986,fold20,static,1,horn,R,,,safe,L,v11core,12103158065,daily,1
fold20_room1_mix0987,fold20,static,2,siren,R,backup_beep,R,na,,v11core,12103262794,residential,0
fold20_room1_mix0988,fold20,static,2,horn,L,bike_bell,L,safe,R,v11core,12103367523,daily,1
fold20_room1_mix0989,fold20,walk,1,bike_bell,R,,,safe,L,v11core,12103472252,residential,1
fold20_room1_mix0990,fold20,static,1,horn,R,,,critical,L,v11core,12103576981,residential,1
fold20_room1_mix0991,fold20,walk,0,,,,,critical,R,v11core,12103681710,residential,1
fold20_room1_mix0992,fold20,walk,0,,,,,caution,R,v11core,12103786439,daily,1
fold20_room1_mix0993,fold20,walk,1,crossing,R,,,safe,L,v11core,12103891168,daily,2
fold20_room1_mix0994,fold20,static,1,bike_bell,L,,,na,,v11core,12103995897,residential,0
fold20_room1_mix0995,fold20,static,2,siren,R,backup_beep,R,caution,L,v11core,12104100626,daily,1
fold20_room1_mix0996,fold20,static,1,horn,R,,,na,,v11core,12104205355,residential,0
fold20_room1_mix0997,fold20,static,0,,,,,na,,v11core,12104310084,residential,0
fold20_room1_mix0998,fold20,walk,1,bike_bell,L,,,critical,L,v11core,12104414813,daily,2
fold20_room1_mix0999,fold20,static,2,siren,R,siren,L,critical,L,v11core,12104519542,daily,2
fold20_room1_mix1000,fold20,static,2,backup_beep,L,crossing,L,safe,L,v11core,12104624271,residential,2
fold20_room1_mix1001,fold20,walk,1,backup_beep,L,,,caution,L,v11core,12104729000,daily,3
fold20_room1_mix1002,fold20,static,1,backup_beep,R,,,caution,L,v11core,12104833729,arterial,2
fold20_room1_mix1003,fold20,static,1,backup_beep,L,,,critical,L,v11core,12104938458,daily,3
fold20_room1_mix1004,fold20,static,1,crossing,R,,,safe,R,v11core,12105043187,daily,2
fold20_room1_mix1005,fold20,walk,0,,,,,na,,v11core,12105147916,daily,0
fold20_room1_mix1006,fold20,static,1,crossing,R,,,critical,L,v11core,12105252645,daily,2
fold20_room1_mix1007,fold20,walk,1,horn,R,,,caution,R,v11core,12105357374,daily,2
fold20_room1_mix1008,fold20,static,1,siren,R,,,caution,L,v11core,12105462103,residential,1
fold20_room1_mix1009,fold20,static,2,siren,L,bike_bell,L,critical,R,v11core,12105566832,daily,2
fold20_room1_mix1010,fold20,static,1,siren,L,,,caution,R,v11core,12105671561,residential,1
fold20_room1_mix1011,fold20,walk,2,siren,L,siren,R,caution,L,v11core,12105776290,arterial,1
fold20_room1_mix1012,fold20,static,1,siren,L,,,na,,v11core,12105881019,residential,0
fold20_room1_mix1013,fold20,walk,1,horn,L,,,caution,L,v11core,12105985748,residential,1
fold20_room1_mix1014,fold20,static,0,,,,,caution,L,v11core,12106090477,arterial,2
fold20_room1_mix1015,fold20,walk,1,backup_beep,R,,,safe,R,v11core,12106195206,daily,1
fold20_room1_mix1016,fold20,static,1,bike_bell,L,,,critical,R,v11core,12106299935,daily,2
fold20_room1_mix1017,fold20,walk,1,backup_beep,R,,,safe,L,v11core,12106404664,residential,1
fold20_room1_mix1018,fold20,static,0,,,,,critical,L,v11core,12106509393,daily,3
fold20_room1_mix1019,fold20,walk,0,,,,,critical,R,v11core,12106614122,daily,1
fold20_room1_mix1020,fold20,walk,0,,,,,caution,R,v11core,12106718851,arterial,1
fold20_room1_mix1021,fold20,static,1,crossing,L,,,na,,v11core,12106823580,daily,0
fold20_room1_mix1022,fold20,walk,2,horn,L,crossing,L,safe,L,v11core,12106928309,residential,1
fold20_room1_mix1023,fold20,walk,2,backup_beep,R,backup_beep,L,na,,v11core,12107033038,daily,0
fold20_room1_mix1024,fold20,walk,0,,,,,safe,R,v11core,12107137767,arterial,3
fold20_room1_mix1025,fold20,static,0,,,,,caution,R,v11core,12107242496,daily,3
fold20_room1_mix1026,fold20,static,1,siren,L,,,na,,v11core,12107347225,residential,0
fold20_room1_mix1027,fold20,static,1,backup_beep,L,,,caution,R,v11core,12107451954,daily,1
fold20_room1_mix1028,fold20,static,0,,,,,safe,L,v11core,12107556683,daily,1
fold20_room1_mix1029,fold20,static,0,,,,,safe,L,v11core,12107661412,daily,1
fold20_room1_mix1030,fold20,static,0,,,,,caution,R,v11core,12107766141,daily,1
fold20_room1_mix1031,fold20,static,2,horn,L,backup_beep,L,critical,L,v11core,12107870870,daily,1
fold20_room1_mix1032,fold20,static,2,bike_bell,R,bike_bell,L,na,,v11core,12107975599,residential,0
fold20_room1_mix1033,fold20,walk,0,,,,,safe,R,v11core,12108080328,arterial,3
fold20_room1_mix1034,fold20,static,1,bike_bell,L,,,caution,L,v11core,12108185057,daily,1
fold20_room1_mix1035,fold20,walk,0,,,,,safe,R,v11core,12108289786,daily,1
fold20_room1_mix1036,fold20,walk,1,crossing,L,,,na,,v11core,12108394515,residential,0
fold20_room1_mix1037,fold20,static,0,,,,,safe,L,v11core,12108499244,residential,1
fold20_room1_mix1038,fold20,walk,0,,,,,caution,L,v11core,12108603973,arterial,3
fold20_room1_mix1039,fold20,static,0,,,,,critical,R,v11core,12108708702,arterial,1
fold20_room1_mix1040,fold20,walk,1,horn,R,,,critical,R,v11core,12108813431,daily,2
fold20_room1_mix1041,fold20,walk,1,crossing,L,,,safe,R,v11core,12108918160,daily,1
fold20_room1_mix1042,fold20,walk,1,siren,R,,,caution,L,v11core,12109022889,daily,1
fold20_room1_mix1043,fold20,walk,1,backup_beep,R,,,na,,v11core,12109127618,residential,0
fold20_room1_mix1044,fold20,walk,0,,,,,na,,v11core,12109232347,residential,0
fold20_room1_mix1045,fold20,static,0,,,,,critical,L,v11core,12109337076,daily,2
fold20_room1_mix1046,fold20,walk,0,,,,,critical,L,v11core,12109441805,daily,1
fold20_room1_mix1047,fold20,walk,1,crossing,L,,,critical,L,v11core,12109546534,daily,1
fold20_room1_mix1048,fold20,static,1,backup_beep,R,,,critical,L,v11core,12109651263,daily,1
fold20_room1_mix1049,fold20,walk,0,,,,,caution,L,v11core,12109755992,daily,2
fold20_room1_mix1050,fold20,walk,1,crossing,R,,,na,,v11core,12109860721,residential,0
fold20_room1_mix1051,fold20,walk,1,backup_beep,R,,,na,,v11core,12109965450,residential,0
fold20_room1_mix1052,fold20,static,1,bike_bell,L,,,critical,L,v11core,12110070179,residential,1
fold20_room1_mix1053,fold20,static,0,,,,,na,,v11core,12110174908,residential,0
fold20_room1_mix1054,fold20,walk,1,siren,L,,,critical,L,v11core,12110279637,daily,2
fold20_room1_mix1055,fold20,walk,1,backup_beep,R,,,caution,L,v11core,12110384366,residential,1
fold20_room1_mix1056,fold20,walk,1,bike_bell,R,,,caution,L,v11core,12110489095,daily,1
fold20_room1_mix1057,fold20,static,2,siren,L,crossing,R,caution,L,v11core,12110593824,residential,1
fold20_room1_mix1058,fold20,static,0,,,,,critical,L,v11core,12110698553,residential,2
fold20_room1_mix1059,fold20,walk,0,,,,,na,,v11core,12110803282,residential,0
fold20_room1_mix1060,fold20,walk,0,,,,,caution,R,v11core,12110908011,residential,2
fold20_room1_mix1061,fold20,static,0,,,,,critical,R,v11core,12111012740,arterial,3
fold20_room1_mix1062,fold20,walk,2,backup_beep,L,bike_bell,L,na,,v11core,12111117469,residential,0
fold20_room1_mix1063,fold20,static,2,siren,L,horn,R,safe,L,v11core,12111222198,residential,1
fold20_room1_mix1064,fold20,walk,1,backup_beep,L,,,critical,R,v11core,12111326927,arterial,2
fold20_room1_mix1065,fold20,walk,0,,,,,safe,R,v11core,12111431656,arterial,2
fold20_room1_mix1066,fold20,static,1,backup_beep,L,,,critical,R,v11core,12111536385,residential,1
fold20_room1_mix1067,fold20,walk,0,,,,,safe,L,v11core,12111641114,daily,1
fold20_room1_mix1068,fold20,walk,0,,,,,na,,v11core,12111745843,residential,0
fold20_room1_mix1069,fold20,static,2,siren,R,bike_bell,R,caution,R,v11core,12111850572,daily,1
fold20_room1_mix1070,fold20,static,0,,,,,caution,L,v11core,12111955301,residential,2
fold20_room1_mix1071,fold20,static,1,horn,R,,,critical,L,v11core,12112060030,residential,2
fold20_room1_mix1072,fold20,static,0,,,,,safe,L,v11core,12112164759,residential,1
fold20_room1_mix1073,fold20,walk,1,horn,R,,,safe,L,v11core,12112269488,daily,1
fold20_room1_mix1074,fold20,walk,1,siren,R,,,critical,R,v11core,12112374217,residential,1
fold20_room1_mix1075,fold20,static,0,,,,,caution,R,v11core,12112478946,residential,1
fold20_room1_mix1076,fold20,walk,2,siren,R,backup_beep,R,na,,v11core,12112583675,residential,0
fold20_room1_mix1077,fold20,walk,0,,,,,caution,R,v11core,12112688404,residential,1
fold20_room1_mix1078,fold20,walk,0,,,,,critical,R,v11core,12112793133,arterial,3
fold20_room1_mix1079,fold20,walk,1,horn,L,,,caution,L,v11core,12112897862,residential,2
fold20_room1_mix1080,fold20,walk,0,,,,,safe,L,v11core,12113002591,daily,1
fold20_room1_mix1081,fold20,walk,1,bike_bell,R,,,caution,L,v11core,12113107320,daily,1
fold20_room1_mix1082,fold20,static,1,crossing,L,,,caution,R,v11core,12113212049,daily,1
fold20_room1_mix1083,fold20,walk,1,crossing,L,,,critical,R,v11core,12113316778,daily,2
fold20_room1_mix1084,fold20,walk,1,crossing,R,,,caution,R,v11core,12113421507,residential,1
fold20_room1_mix1085,fold20,static,1,crossing,L,,,caution,R,v11core,12113526236,daily,1
fold20_room1_mix1086,fold20,walk,2,horn,L,backup_beep,L,caution,L,v11core,12113630965,daily,1
fold20_room1_mix1087,fold20,static,1,siren,L,,,na,,v11core,12113735694,residential,0
fold20_room1_mix1088,fold20,static,1,crossing,L,,,critical,L,v11core,12113840423,residential,1
fold20_room1_mix1089,fold20,static,0,,,,,critical,R,v11core,12113945152,daily,2
fold20_room1_mix1090,fold20,static,2,backup_beep,R,bike_bell,R,critical,L,v11core,12114049881,daily,1
fold20_room1_mix1091,fold20,walk,1,backup_beep,R,,,safe,R,v11core,12114154610,daily,1
fold20_room1_mix1092,fold20,static,0,,,,,na,,v11core,12114259339,residential,0
fold20_room1_mix1093,fold20,walk,0,,,,,safe,L,v11core,12114364068,arterial,3
fold20_room1_mix1094,fold20,walk,1,crossing,L,,,safe,R,v11core,12114468797,daily,2
fold20_room1_mix1095,fold20,static,1,crossing,R,,,critical,R,v11core,12114573526,daily,3
fold20_room1_mix1096,fold20,static,0,,,,,critical,L,v11core,12114678255,daily,1
fold20_room1_mix1097,fold20,walk,2,siren,L,crossing,R,safe,L,v11core,12114782984,residential,1
fold20_room1_mix1098,fold20,walk,0,,,,,safe,L,v11core,12114887713,daily,1
fold20_room1_mix1099,fold20,walk,0,,,,,safe,R,v11core,12114992442,arterial,3
fold20_room1_mix1100,fold20,static,2,bike_bell,R,crossing,L,critical,L,v11core,12115097171,residential,2
fold20_room1_mix1101,fold20,walk,0,,,,,critical,R,v11core,12115201900,residential,1
fold20_room1_mix1102,fold20,static,1,crossing,L,,,safe,L,v11core,12115306629,arterial,2
fold20_room1_mix1103,fold20,walk,2,horn,R,bike_bell,L,na,,v11core,12115411358,residential,0
fold20_room1_mix1104,fold20,walk,1,crossing,R,,,safe,R,v11core,12115516087,residential,1
fold20_room1_mix1105,fold20,static,0,,,,,na,,v11core,12115620816,residential,0
fold20_room1_mix1106,fold20,static,0,,,,,caution,L,v11core,12115725545,arterial,3
fold20_room1_mix1107,fold20,walk,2,bike_bell,R,crossing,L,na,,v11core,12115830274,residential,0
fold20_room1_mix1108,fold20,walk,2,bike_bell,R,crossing,L,critical,L,v11core,12115935003,residential,1
fold20_room1_mix1109,fold20,walk,0,,,,,critical,L,v11core,12116039732,residential,1
fold20_room1_mix1110,fold20,static,0,,,,,safe,L,v11core,12116144461,daily,2
fold20_room1_mix1111,fold20,walk,1,siren,L,,,na,,v11core,12116249190,daily,0
fold20_room1_mix1112,fold20,walk,1,horn,R,,,na,,v11core,12116353919,daily,0
fold20_room1_mix1113,fold20,static,0,,,,,safe,L,v11core,12116458648,arterial,3
fold20_room1_mix1114,fold20,static,0,,,,,na,,v11core,12116563377,residential,0
fold20_room1_mix1115,fold20,walk,0,,,,,caution,R,v11core,12116668106,arterial,3
fold20_room1_mix1116,fold20,static,2,horn,L,crossing,L,safe,L,v11core,12116772835,arterial,3
fold20_room1_mix1117,fold20,static,1,horn,L,,,na,,v11core,12116877564,residential,0
fold20_room1_mix1118,fold20,static,0,,,,,critical,R,v11core,12116982293,arterial,3
fold20_room1_mix1119,fold20,static,1,horn,R,,,critical,R,v11core,12117087022,residential,1
fold20_room1_mix1120,fold20,static,0,,,,,critical,R,v11core,12117191751,residential,1
fold20_room1_mix1121,fold20,walk,0,,,,,safe,R,v11core,12117296480,daily,1
fold20_room1_mix1122,fold20,static,1,bike_bell,R,,,na,,v11core,12117401209,residential,0
fold20_room1_mix1123,fold20,walk,2,backup_beep,L,backup_beep,R,na,,v11core,12117505938,residential,0
fold20_room1_mix1124,fold20,walk,1,backup_beep,R,,,safe,R,v11core,12117610667,residential,1
fold20_room1_mix1125,fold20,static,2,backup_beep,L,crossing,L,caution,L,v11core,12117715396,daily,2
fold20_room1_mix1126,fold20,static,2,bike_bell,R,crossing,L,critical,R,v11core,12117820125,arterial,3
fold20_room1_mix1127,fold20,static,2,bike_bell,R,crossing,R,na,,v11core,12117924854,residential,0
fold20_room1_mix1128,fold20,walk,1,backup_beep,L,,,safe,L,v11core,12118029583,daily,1
fold20_room1_mix1129,fold20,static,0,,,,,na,,v11core,12118134312,residential,0
fold20_room1_mix1130,fold20,walk,0,,,,,caution,L,v11core,12118239041,daily,2
fold20_room1_mix1131,fold20,static,0,,,,,caution,L,v11core,12118343770,arterial,2
fold20_room1_mix1132,fold20,static,1,horn,R,,,caution,R,v11core,12118448499,arterial,3
fold20_room1_mix1133,fold20,static,2,siren,R,crossing,R,critical,R,v11core,12118553228,residential,1
fold20_room1_mix1134,fold20,static,0,,,,,critical,R,v11core,12118657957,daily,1
fold20_room1_mix1135,fold20,static,1,crossing,L,,,critical,R,v11core,12118762686,arterial,3
fold20_room1_mix1136,fold20,static,2,horn,R,backup_beep,R,caution,L,v11core,12118867415,daily,3
fold20_room1_mix1137,fold20,static,0,,,,,caution,L,v11core,12118972144,daily,2
fold20_room1_mix1138,fold20,static,1,bike_bell,R,,,na,,v11core,12119076873,residential,0
fold20_room1_mix1139,fold20,static,1,horn,L,,,critical,R,v11core,12119181602,daily,2
fold20_room1_mix1140,fold20,walk,1,horn,L,,,na,,v11core,12119286331,residential,0
fold20_room1_mix1141,fold20,walk,0,,,,,caution,R,v11core,12119391060,daily,1
fold20_room1_mix1142,fold20,walk,0,,,,,safe,R,v11core,12119495789,residential,1
fold20_room1_mix1143,fold20,walk,1,backup_beep,L,,,safe,R,v11core,12119600518,residential,1
fold20_room1_mix1144,fold20,static,1,backup_beep,R,,,caution,R,v11core,12119705247,arterial,3
fold20_room1_mix1145,fold20,static,0,,,,,safe,R,v11core,12119809976,residential,1
fold20_room1_mix1146,fold20,static,1,bike_bell,L,,,na,,v11core,12119914705,residential,0
fold20_room1_mix1147,fold20,walk,2,siren,L,crossing,R,caution,R,v11core,12120019434,residential,1
fold20_room1_mix1148,fold20,static,0,,,,,safe,L,v11core,12120124163,arterial,1
fold20_room1_mix1149,fold20,static,1,crossing,L,,,safe,L,v11core,12120228892,residential,1
fold20_room1_mix1150,fold20,walk,1,horn,R,,,critical,L,v11core,12120333621,daily,2
fold20_room1_mix1151,fold20,static,0,,,,,safe,L,v11core,12120438350,daily,2
fold20_room1_mix1152,fold20,static,0,,,,,caution,R,v11core,12120543079,daily,3
fold20_room1_mix1153,fold20,static,0,,,,,caution,L,v11core,12120647808,residential,1
fold20_room1_mix1154,fold20,walk,0,,,,,critical,R,v11core,12120752537,daily,1
fold20_room1_mix1155,fold20,static,1,bike_bell,L,,,critical,R,v11core,12120857266,residential,2
fold20_room1_mix1156,fold20,walk,0,,,,,critical,R,v11core,12120961995,daily,2
fold20_room1_mix1157,fold20,walk,1,bike_bell,R,,,caution,L,v11core,12121066724,residential,1
fold20_room1_mix1158,fold20,static,0,,,,,safe,L,v11core,12121171453,daily,1
fold20_room1_mix1159,fold20,static,1,horn,L,,,na,,v11core,12121276182,residential,0
fold20_room1_mix1160,fold20,static,2,backup_beep,R,backup_beep,L,critical,R,v11core,12121380911,arterial,1
fold20_room1_mix1161,fold20,walk,0,,,,,caution,R,v11core,12121485640,arterial,2
fold20_room1_mix1162,fold20,walk,2,siren,R,siren,L,na,,v11core,12121590369,residential,0
fold20_room1_mix1163,fold20,static,1,siren,R,,,caution,R,v11core,12121695098,daily,3
fold20_room1_mix1164,fold20,walk,1,crossing,L,,,caution,R,v11core,12121799827,arterial,2
fold20_room1_mix1165,fold20,static,0,,,,,caution,R,v11core,12121904556,arterial,3
fold20_room1_mix1166,fold20,static,0,,,,,safe,L,v11core,12122009285,daily,2
fold20_room1_mix1167,fold20,static,0,,,,,critical,R,v11core,12122114014,arterial,2
fold20_room1_mix1168,fold20,static,0,,,,,na,,v11core,12122218743,residential,0
fold20_room1_mix1169,fold20,walk,0,,,,,caution,R,v11core,12122323472,daily,1
fold20_room1_mix1170,fold20,walk,1,bike_bell,L,,,critical,L,v11core,12122428201,daily,1
fold20_room1_mix1171,fold20,static,0,,,,,critical,R,v11core,12122532930,daily,1
fold20_room1_mix1172,fold20,static,1,siren,L,,,safe,L,v11core,12122637659,arterial,3
fold20_room1_mix1173,fold20,walk,1,crossing,L,,,na,,v11core,12122742388,residential,0
fold20_room1_mix1174,fold20,static,0,,,,,caution,R,v11core,12122847117,daily,1
fold20_room1_mix1175,fold20,static,0,,,,,caution,R,v11core,12122951846,daily,2
fold20_room1_mix1176,fold20,static,1,backup_beep,L,,,critical,R,v11core,12123056575,arterial,2
fold20_room1_mix1177,fold20,static,1,crossing,L,,,caution,L,v11core,12123161304,daily,1
fold20_room1_mix1178,fold20,static,1,bike_bell,R,,,na,,v11core,12123266033,residential,0
fold20_room1_mix1179,fold20,walk,2,siren,R,backup_beep,L,critical,R,v11core,12123370762,daily,2
fold20_room1_mix1180,fold20,walk,1,siren,L,,,caution,R,v11core,12123475491,arterial,3
fold20_room1_mix1181,fold20,walk,0,,,,,caution,L,v11core,12123580220,daily,3
fold20_room1_mix1182,fold20,walk,0,,,,,caution,R,v11core,12123684949,daily,3
fold20_room1_mix1183,fold20,walk,1,horn,L,,,critical,R,v11core,12123789678,daily,1
fold20_room1_mix1184,fold20,walk,1,crossing,L,,,na,,v11core,12123894407,residential,0
fold20_room1_mix1185,fold20,walk,0,,,,,na,,v11core,12123999136,residential,0
fold20_room1_mix1186,fold20,static,2,siren,L,crossing,L,safe,R,v11core,12124103865,daily,1
fold20_room1_mix1187,fold20,static,2,horn,R,crossing,L,caution,R,v11core,12124208594,daily,2
fold20_room1_mix1188,fold20,static,0,,,,,na,,v11core,12124313323,residential,0
fold20_room1_mix1189,fold20,static,0,,,,,critical,L,v11core,12124418052,residential,1
fold20_room1_mix1190,fold20,walk,2,siren,R,bike_bell,R,critical,R,v11core,12124522781,residential,1
fold20_room1_mix1191,fold20,walk,1,crossing,R,,,safe,L,v11core,12124627510,residential,1
fold20_room1_mix1192,fold20,static,1,siren,L,,,safe,R,v11core,12124732239,arterial,1
fold20_room1_mix1193,fold20,walk,2,siren,R,bike_bell,L,caution,R,v11core,12124836968,daily,2
fold20_room1_mix1194,fold20,walk,1,crossing,R,,,caution,R,v11core,12124941697,daily,1
fold20_room1_mix1195,fold20,walk,0,,,,,critical,R,v11core,12125046426,arterial,2
fold20_room1_mix1196,fold20,walk,0,,,,,critical,R,v11core,12125151155,residential,1
fold20_room1_mix1197,fold20,walk,0,,,,,na,,v11core,12125255884,residential,0
