car_side,clip_id,danger_tier,motion,n_car,n_warnings,scenario,scene_type,seed,split,w1_class,w1_side,w2_class,w2_side
L,fold32_room1_mix0899,caution,walk,2,0,v11core,daily,15094046642,fold32,,,,
R,fold32_room1_mix0900,caution,static,1,1,v11core,residential,15094151371,fold32,backup_beep,R,,
,fold32_room1_mix0901,na,walk,0,0,v11core,residential,15094256100,fold32,,,,
L,fold32_room1_mix0902,caution,static,1,1,v11core,daily,15094360829,fold32,backup_beep,L,,
L,fold32_room1_mix0903,caution,static,1,0,v11core,residential,15094465558,fold32,,,,
L,fold32_room1_mix0904,safe,static,2,2,v11core,arterial,15094570287,fold32,siren,R,crossing,R
L,fold32_room1_mix0905,critical,static,1,1,v11core,residential,15094675016,fold32,bike_bell,L,,
L,fold32_room1_mix0906,caution,walk,2,1,v11core,daily,15094779745,fold32,crossing,R,,
R,fold32_room1_mix0907,safe,static,1,2,v11core,residential,15094884474,fold32,horn,R,bike_bell,R
R,fold32_room1_mix0908,caution,static,1,1,v11core,arterial,15094989203,fold32,siren,R,,
R,fold32_room1_mix0909,caution,static,3,0,v11core,arterial,15095093932,fold32,,,,
R,fold32_room1_mix0910,critical,static,1,0,v11core,residential,15095198661,fold32,,,,
L,fold32_room1_mix0911,caution,walk,1,0,v11core,daily,15095303390,fold32,,,,
R,fold32_room1_mix0912,safe,walk,2,1,v11core,residential,15095408119,fold32,horn,R,,
L,fold32_room1_mix0913,safe,static,1,0,v11core,arterial,15095512848,fold32,,,,
L,fold32_room1_mix0914,critical,walk,3,1,v11core,arterial,15095617577,fold32,bike_bell,L,,
L,fold32_room1_mix0915,safe,walk,2,0,v11core,residential,15095722306,fold32,,,,
L,fold32_room1_mix0916,safe,static,3,2,v11core,daily,15095827035,fold32,horn,L,bike_bell,L
R,fold32_room1_mix0917,critical,static,1,2,v11core,residential,15095931764,fold32,backup_beep,R,crossing,L
R,fold32_room1_mix0918,critical,walk,2,0,v11core,residential,15096036493,fold32,,,,
R,fold32_room1_mix0919,critical,walk,1,0,v11core,daily,15096141222,fold32,,,,
R,fold32_room1_mix0920,critical,static,1,0,v11core,daily,15096245951,fold32,,,,
L,fold32_room1_mix0921,critical,static,1,1,v11core,arterial,15096350680,fold32,bike_bell,R,,
R,fold32_room1_mix0922,caution,walk,1,0,v11core,daily,15096455409,fold32,,,,
,fold32_room1_mix0923,na,walk,0,1,v11core,residential,15096560138,fold32,bike_bell,R,,
L,fold32_room1_mix0924,caution,walk,1,0,v11core,residential,15096664867,fold32,,,,
R,fold32_room1_mix0925,critical,static,1,1,v11core,arterial,15096769596,fold32,crossing,L,,
R,fold32_room1_mix0926,caution,walk,1,1,v11core,residential,15096874325,fold32,siren,L,,
R,fold32_room1_mix0927,caution,walk,3,0,v11core,arterial,15096979054,fold32,,,,
L,fold32_room1_mix0928,caution,walk,2,1,v11core,arterial,15097083783,fold32,horn,L,,
L,fold32_room1_mix0929,caution,static,1,0,v11core,arterial,15097188512,fold32,,,,
R,fold32_room1_mix0930,caution,walk,2,1,v11core,residential,15097293241,fold32,bike_bell,L,,
R,fold32_room1_mix0931,caution,static,1,0,v11core,residential,15097397970,fold32,,,,
L,fold32_room1_mix0932,caution,walk,2,0,v11core,daily,15097502699,fold32,,,,
L,fold32_room1_mix0933,safe,walk,1,1,v11core,residential,15097607428,fold32,siren,R,,
,fold32_room1_mix0934,na,walk,0,0,v11core,residential,15097712157,fold32,,,,
L,fold32_room1_mix0935,critical,walk,2,0,v11core,daily,15097816886,fold32,,,,
R,fold32_room1_mix0936,caution,walk,2,0,v11core,residential,15097921615,fold32,,,,
L,fold32_room1_mix0937,caution,walk,2,2,v11core,daily,15098026344,fold32,bike_bell,R,crossing,R
L,fold32_room1_mix0938,critical,static,1,1,v11core,daily,15098131073,fold32,horn,R,,
R,fold32_room1_mix0939,safe,static,2,0,v11core,daily,15098235802,fold32,,,,
R,fold32_room1_mix0940,critical,static,1,0,v11core,residential,15098340531,fold32,,,,
R,fold32_room1_mix0941,safe,static,1,0,v11core,arterial,15098445260,fold32,,,,
R,fold32_room1_mix0942,critical,static,1,0,v11core,residential,15098549989,fold32,,,,
R,fold32_room1_mix0943,caution,static,1,1,v11core,residential,15098654718,fold32,bike_bell,R,,
,fold32_room1_mix0944,na,static,0,0,v11core,residential,15098759447,fold32,,,,
L,fold32_room1_mix0945,caution,static,3,2,v11core,arterial,15098864176,fold32,horn,R,bike_bell,L
L,fold32_room1_mix0946,critical,walk,1,1,v11core,residential,15098968905,fold32,backup_beep,R,,
L,fold32_room1_mix0947,caution,walk,1,0,v11core,arterial,15099073634,fold32,,,,
R,fold32_room1_mix0948,critical,static,3,0,v11core,arterial,15099178363,fold32,,,,
,fold32_room1_mix0949,na,walk,0,0,v11core,residential,15099283092,fold32,,,,
R,fold32_room1_mix0950,caution,static,1,1,v11core,daily,15099387821,fold32,horn,L,,
,fold32_room1_mix0951,na,static,0,0,v11core,residential,15099492550,fold32,,,,
,fold32_room1_mix0952,na,static,0,2,v11core,residential,15099597279,fold32,horn,R,backup_beep,L
L,fold32_room1_mix0953,safe,walk,2,1,v11core,arterial,15099702008,fold32,crossing,R,,
R,fold32_room1_mix0954,caution,static,1,0,v11core,daily,15099806737,fold32,,,,
R,fold32_room1_mix0955,caution,static,1,0,v11core,daily,15099911466,fold32,,,,
L,fold32_room1_mix0956,safe,static,1,1,v11core,residential,15100016195,fold32,horn,L,,
R,fold32_room1_mix0957,critical,walk,1,1,v11core,arterial,15100120924,fold32,crossing,L,,
R,fold32_room1_mix0958,safe,static,3,0,v11core,arterial,15100225653,fold32,,,,
R,fold32_room1_mix0959,critical,walk,1,2,v11core,daily,15100330382,fold32,siren,R,crossing,R
,fold32_room1_mix0960,na,static,0,2,v11core,residential,15100435111,fold32,backup_beep,L,bike_bell,L
L,fold32_room1_mix0961,safe,walk,1,1,v11core,arterial,15100539840,fold32,horn,R,,
,fold32_room1_mix0962,na,walk,0,0,v11core,residential,15100644569,fold32,,,,
L,fold32_room1_mix0963,critical,walk,3,0,v11core,arterial,15100749298,fold32,,,,
L,fold32_room1_mix0964,critical,walk,2,1,v11core,residential,15100854027,fold32,crossing,R,,
R,fold32_room1_mix0965,caution,walk,1,1,v11core,daily,15100958756,fold32,bike_bell,R,,
R,fold32_room1_mix0966,caution,static,1,1,v11core,residential,15101063485,fold32,horn,L,,
L,fold32_room1_mix0967,critical,static,1,0,v11core,residential,15101168214,fold32,,,,
L,fold32_room1_mix0968,caution,static,3,1,v11core,arterial,15101272943,fold32,crossing,R,,
L,fold32_room1_mix0969,caution,static,2,2,v11core,residential,15101377672,fold32,backup_beep,R,bike_bell,R
R,fold32_room1_mix0970,safe,walk,1,1,v11core,daily,15101482401,fold32,crossing,R,,
R,fold32_room1_mix0971,critical,static,1,1,v11core,daily,15101587130,fold32,horn,L,,
R,fold32_room1_mix0972,safe,walk,1,1,v11core,daily,15101691859,fold32,bike_bell,R,,
R,fold32_room1_mix0973,critical,static,1,1,v11core,residential,15101796588,fold32,horn,L,,
L,fold32_room1_mix0974,critical,walk,1,1,v11core,daily,15101901317,fold32,horn,R,,
,fold32_room1_mix0975,na,static,0,1,v11core,residential,15102006046,fold32,backup_beep,R,,
R,fold32_room1_mix0976,safe,walk,2,0,v11core,daily,15102110775,fold32,,,,
L,fold32_room1_mix0977,safe,static,2,1,v11core,daily,15102215504,fold32,backup_beep,R,,
,fold32_room1_mix0978,na,walk,0,0,v11core,residential,15102320233,fold32,,,,
L,fold32_room1_mix0979,safe,static,3,0,v11core,arterial,15102424962,fold32,,,,
R,fold32_room1_mix0980,safe,static,1,0,v11core,residential,15102529691,fold32,,,,
L,fold32_room1_mix0981,caution,static,3,0,v11core,arterial,15102634420,fold32,,,,
L,fold32_room1_mix0982,caution,walk,2,0,v11core,arterial,15102739149,fold32,,,,
,fold32_room1_mix0983,na,static,0,2,v11core,residential,15102843878,fold32,siren,R,bike_bell,R
L,fold32_room1_mix0984,safe,static,2,0,v11core,daily,15102948607,fold32,,,,
L,fold32_room1_mix0985,safe,static,1,1,v11core,arterial,15103053336,fold32,backup_beep,R,,
L,fold32_room1_mix0986,safe,static,1,1,v11core,daily,15103158065,fold32,horn,R,,
,fold32_room1_mix0987,na,static,0,2,v11core,residential,15103262794,fold32,siren,R,backup_beep,R
R,fold32_room1_mix0988,safe,static,1,2,v11core,daily,15103367523,fold32,horn,L,bike_bell,L
L,fold32_room1_mix0989,safe,walk,1,1,v11core,residential,15103472252,fold32,bike_bell,R,,
L,fold32_room1_mix0990,critical,static,1,1,v11core,residential,15103576981,fold32,horn,R,,
R,fold32_room1_mix0991,critical,walk,1,0,v11core,residential,15103681710,fold32,,,,
R,fold32_room1_mix0992,caution,walk,1,0,v11core,daily,15103786439,fold32,,,,
L,fold32_room1_mix0993,safe,walk,2,1,v11core,daily,15103891168,fold32,crossing,R,,
,fold32_room1_mix0994,na,static,0,1,v11core,residential,15103995897,fold32,bike_bell,L,,
L,fold32_room1_mix0995,caution,static,1,2,v11core,daily,15104100626,fold32,siren,R,backup_beep,R
,fold32_room1_mix0996,na,static,0,1,v11core,residential,15104205355,fold32,horn,R,,
,fold32_room1_mix0997,na,static,0,0,v11core,residential,15104310084,fold32,,,,
L,fold32_room1_mix0998,critical,walk,2,1,v11core,daily,15104414813,fold32,bike_bell,L,,
L,fold32_room1_mix0999,critical,static,2,2,v11core,daily,15104519542,fold32,siren,R,siren,L
L,fold32_room1_mix1000,safe,static,2,2,v11core,residential,15104624271,fold32,backup_beep,L,crossing,L
L,fold32_room1_mix1001,caution,walk,3,1,v11core,daily,15104729000,fold32,backup_beep,L,,
L,fold32_room1_mix1002,caution,static,2,1,v11core,arterial,15104833729,fold32,backup_beep,R,,
L,fold32_room1_mix1003,critical,static,3,1,v11core,daily,15104938458,fold32,backup_beep,L,,
R,fold32_room1_mix1004,safe,static,2,1,v11core,daily,15105043187,fold32,crossing,R,,
,fold32_room1_mix1005,na,walk,0,0,v11core,daily,15105147916,fold32,,,,
L,fold32_room1_mix1006,critical,static,2,1,v11core,daily,15105252645,fold32,crossing,R,,
R,fold32_room1_mix1007,caution,walk,2,1,v11core,daily,15105357374,fold32,horn,R,,
L,fold32_room1_mix1008,caution,static,1,1,v11core,residential,15105462103,fold32,siren,R,,
R,fold32_room1_mix1009,critical,static,2,2,v11core,daily,15105566832,fold32,siren,L,bike_bell,L
R,fold32_room1_mix1010,caution,static,1,1,v11core,residential,15105671561,fold32,siren,L,,
L,fold32_room1_mix1011,caution,walk,1,2,v11core,arterial,15105776290,fold32,siren,L,siren,R
,fold32_room1_mix1012,na,static,0,1,v11core,residential,15105881019,fold32,siren,L,,
L,fold32_room1_mix1013,caution,walk,1,1,v11core,residential,15105985748,fold32,horn,L,,
L,fold32_room1_mix1014,caution,static,2,0,v11core,arterial,15106090477,fold32,,,,
R,fold32_room1_mix1015,safe,walk,1,1,v11core,daily,15106195206,fold32,backup_beep,R,,
R,fold32_room1_mix1016,critical,static,2,1,v11core,daily,15106299935,fold32,bike_bell,L,,
L,fold32_room1_mix1017,safe,walk,1,1,v11core,residential,15106404664,fold32,backup_beep,R,,
L,fold32_room1_mix1018,critical,static,3,0,v11core,daily,15106509393,fold32,,,,
R,fold32_room1_mix1019,critical,walk,1,0,v11core,daily,15106614122,fold32,,,,
R,fold32_room1_mix1020,caution,walk,1,0,v11core,arterial,15106718851,fold32,,,,
,fold32_room1_mix1021,na,static,0,1,v11core,daily,15106823580,fold32,crossing,L,,
L,fold32_room1_mix1022,safe,walk,1,2,v11core,residential,15106928309,fold32,horn,L,crossing,L
,fold32_room1_mix1023,na,walk,0,2,v11core,daily,15107033038,fold32,backup_beep,R,backup_beep,L
R,fold32_room1_mix1024,safe,walk,3,0,v11core,arterial,15107137767,fold32,,,,
R,fold32_room1_mix1025,caution,static,3,0,v11core,daily,15107242496,fold32,,,,
,fold32_room1_mix1026,na,static,0,1,v11core,residential,15107347225,fold32,siren,L,,
R,fold32_room1_mix1027,caution,static,1,1,v11core,daily,15107451954,fold32,backup_beep,L,,
L,fold32_room1_mix1028,safe,static,1,0,v11core,daily,15107556683,fold32,,,,
L,fold32_room1_mix1029,safe,static,1,0,v11core,daily,15107661412,fold32,,,,
R,fold32_room1_mix1030,caution,static,1,0,v11core,daily,15107766141,fold32,,,,
L,fold32_room1_mix1031,critical,static,1,2,v11core,daily,15107870870,fold32,horn,L,backup_beep,L
,fold32_room1_mix1032,na,static,0,2,v11core,residential,15107975599,fold32,bike_bell,R,bike_bell,L
R,fold32_room1_mix1033,safe,walk,3,0,v11core,arterial,15108080328,fold32,,,,
L,fold32_room1_mix1034,caution,static,1,1,v11core,daily,15108185057,fold32,bike_bell,L,,
R,fold32_room1_mix1035,safe,walk,1,0,v11core,daily,15108289786,fold32,,,,
,fold32_room1_mix1036,na,walk,0,1,v11core,residential,15108394515,fold32,crossing,L,,
L,fold32_room1_mix1037,safe,static,1,0,v11core,residential,15108499244,fold32,,,,
L,fold32_room1_mix1038,caution,walk,3,0,v11core,arterial,15108603973,fold32,,,,
R,fold32_room1_mix1039,critical,static,1,0,v11core,arterial,15108708702,fold32,,,,
R,fold32_room1_mix1040,critical,walk,2,1,v11core,daily,15108813431,fold32,horn,R,,
R,fold32_room1_mix1041,safe,walk,1,1,v11core,daily,15108918160,fold32,crossing,L,,
L,fold32_room1_mix1042,caution,walk,1,1,v11core,daily,15109022889,fold32,siren,R,,
,fold32_room1_mix1043,na,walk,0,1,v11core,residential,15109127618,fold32,backup_beep,R,,
,fold32_room1_mix1044,na,walk,0,0,v11core,residential,15109232347,fold32,,,,
L,fold32_room1_mix1045,critical,static,2,0,v11core,daily,15109337076,fold32,,,,
L,fold32_room1_mix1046,critical,walk,1,0,v11core,daily,15109441805,fold32,,,,
L,fold32_room1_mix1047,critical,walk,1,1,v11core,daily,15109546534,fold32,crossing,L,,
L,fold32_room1_mix1048,critical,static,1,1,v11core,daily,15109651263,fold32,backup_beep,R,,
L,fold32_room1_mix1049,caution,walk,2,0,v11core,daily,15109755992,fold32,,,,
,fold32_room1_mix1050,na,walk,0,1,v11core,residential,15109860721,fold32,crossing,R,,
,fold32_room1_mix1051,na,walk,0,1,v11core,residential,15109965450,fold32,backup_beep,R,,
L,fold32_room1_mix1052,critical,static,1,1,v11core,residential,15110070179,fold32,bike_bell,L,,
,fold32_room1_mix1053,na,static,0,0,v11core,residential,15110174908,fold32,,,,
L,fold32_room1_mix1054,critical,walk,2,1,v11core,daily,15110279637,fold32,siren,L,,
L,fold32_room1_mix1055,caution,walk,1,1,v11core,residential,15110384366,fold32,backup_beep,R,,
L,fold32_room1_mix1056,caution,walk,1,1,v11core,daily,15110489095,fold32,bike_bell,R,,
L,fold32_room1_mix1057,caution,static,1,2,v11core,residential,15110593824,fold32,siren,L,crossing,R
L,fold32_room1_mix1058,critical,static,2,0,v11core,residential,15110698553,fold32,,,,
,fold32_room1_mix1059,na,walk,0,0,v11core,residential,15110803282,fold32,,,,
R,fold32_room1_mix1060,caution,walk,2,0,v11core,residential,15110908011,fold32,,,,
R,fold32_room1_mix1061,critical,static,3,0,v11core,arterial,15111012740,fold32,,,,
,fold32_room1_mix1062,na,walk,0,2,v11core,residential,15111117469,fold32,backup_beep,L,bike_bell,L
L,fold32_room1_mix1063,safe,static,1,2,v11core,residential,15111222198,fold32,siren,L,horn,R
R,fold32_room1_mix1064,critical,walk,2,1,v11core,arterial,15111326927,fold32,backup_beep,L,,
R,fold32_room1_mix1065,safe,walk,2,0,v11core,arterial,15111431656,fold32,,,,
R,fold32_room1_mix1066,critical,static,1,1,v11core,residential,15111536385,fold32,backup_beep,L,,
L,fold32_room1_mix1067,safe,walk,1,0,v11core,daily,15111641114,fold32,,,,
,fold32_room1_mix1068,na,walk,0,0,v11core,residential,15111745843,fold32,,,,
R,fold32_room1_mix1069,caution,static,1,2,v11core,daily,15111850572,fold32,siren,R,bike_bell,R
L,fold32_room1_mix1070,caution,static,2,0,v11core,residential,15111955301,fold32,,,,
L,fold32_room1_mix1071,critical,static,2,1,v11core,residential,15112060030,fold32,horn,R,,
L,fold32_room1_mix1072,safe,static,1,0,v11core,residential,15112164759,fold32,,,,
L,fold32_room1_mix1073,safe,walk,1,1,v11core,daily,15112269488,fold32,horn,R,,
R,fold32_room1_mix1074,critical,walk,1,1,v11core,residential,15112374217,fold32,siren,R,,
R,fold32_room1_mix1075,caution,static,1,0,v11core,residential,15112478946,fold32,,,,
,fold32_room1_mix1076,na,walk,0,2,v11core,residential,15112583675,fold32,siren,R,backup_beep,R
R,fold32_room1_mix1077,caution,walk,1,0,v11core,residential,15112688404,fold32,,,,
R,fold32_room1_mix1078,critical,walk,3,0,v11core,arterial,15112793133,fold32,,,,
L,fold32_room1_mix1079,caution,walk,2,1,v11core,residential,15112897862,fold32,horn,L,,
L,fold32_room1_mix1080,safe,walk,1,0,v11core,daily,15113002591,fold32,,,,
L,fold32_room1_mix1081,caution,walk,1,1,v11core,daily,15113107320,fold32,bike_bell,R,,
R,fold32_room1_mix1082,caution,static,1,1,v11core,daily,15113212049,fold32,crossing,L,,
R,fold32_room1_mix1083,critical,walk,2,1,v11core,daily,15113316778,fold32,crossing,L,,
R,fold32_room1_mix1084,caution,walk,1,1,v11core,residential,15113421507,fold32,crossing,R,,
R,fold32_room1_mix1085,caution,static,1,1,v11core,daily,15113526236,fold32,crossing,L,,
L,fold32_room1_mix1086,caution,walk,1,2,v11core,daily,15113630965,fold32,horn,L,backup_beep,L
,fold32_room1_mix1087,na,static,0,1,v11core,residential,15113735694,fold32,siren,L,,
L,fold32_room1_mix1088,critical,static,1,1,v11core,residential,15113840423,fold32,crossing,L,,
R,fold32_room1_mix1089,critical,static,2,0,v11core,daily,15113945152,fold32,,,,
L,fold32_room1_mix1090,critical,static,1,2,v11core,daily,15114049881,fold32,backup_beep,R,bike_bell,R
R,fold32_room1_mix1091,safe,walk,1,1,v11core,daily,15114154610,fold32,backup_beep,R,,
,fold32_room1_mix1092,na,static,0,0,v11core,residential,15114259339,fold32,,,,
L,fold32_room1_mix1093,safe,walk,3,0,v11core,arterial,15114364068,fold32,,,,
R,fold32_room1_mix1094,safe,walk,2,1,v11core,daily,15114468797,fold32,crossing,L,,
R,fold32_room1_mix1095,critical,static,3,1,v11core,daily,15114573526,fold32,crossing,R,,
L,fold32_room1_mix1096,critical,static,1,0,v11core,daily,15114678255,fold32,,,,
L,fold32_room1_mix1097,safe,walk,1,2,v11core,residential,15114782984,fold32,siren,L,crossing,R
L,fold32_room1_mix1098,safe,walk,1,0,v11core,daily,15114887713,fold32,,,,
R,fold32_room1_mix1099,safe,walk,3,0,v11core,arterial,15114992442,fold32,,,,
L,fold32_room1_mix1100,critical,static,2,2,v11core,residential,15115097171,fold32,bike_bell,R,crossing,L
R,fold32_room1_mix1101,critical,walk,1,0,v11core,residential,15115201900,fold32,,,,
L,fold32_room1_mix1102,safe,static,2,1,v11core,arterial,15115306629,fold32,crossing,L,,
,fold32_room1_mix1103,na,walk,0,2,v11core,residential,15115411358,fold32,horn,R,bike_bell,L
R,fold32_room1_mix1104,safe,walk,1,1,v11core,residential,15115516087,fold32,crossing,R,,
,fold32_room1_mix1105,na,static,0,0,v11core,residential,15115620816,fold32,,,,
L,fold32_room1_mix1106,caution,static,3,0,v11core,arterial,15115725545,fold32,,,,
,fold32_room1_mix1107,na,walk,0,2,v11core,residential,15115830274,fold32,bike_bell,R,crossing,L
L,fold32_room1_mix1108,critical,walk,1,2,v11core,residential,15115935003,fold32,bike_bell,R,crossing,L
L,fold32_room1_mix1109,critical,walk,1,0,v11core,residential,15116039732,fold32,,,,
L,fold32_room1_mix1110,safe,static,2,0,v11core,daily,15116144461,fold32,,,,
,fold32_room1_mix1111,na,walk,0,1,v11core,daily,15116249190,fold32,siren,L,,
,fold32_room1_mix1112,na,walk,0,1,v11core,daily,15116353919,fold32,horn,R,,
L,fold32_room1_mix1113,safe,static,3,0,v11core,arterial,15116458648,fold32,,,,
,fold32_room1_mix1114,na,static,0,0,v11core,residential,15116563377,fold32,,,,
R,fold32_room1_mix1115,caution,walk,3,0,v11core,arterial,15116668106,fold32,,,,
L,fold32_room1_mix1116,safe,static,3,2,v11core,arterial,15116772835,fold32,horn,L,crossing,L
,fold32_room1_mix1117,na,static,0,1,v11core,residential,15116877564,fold32,horn,L,,
R,fold32_room1_mix1118,critical,static,3,0,v11core,arterial,15116982293,fold32,,,,
R,fold32_room1_mix1119,critical,static,1,1,v11core,residential,15117087022,fold32,horn,R,,
R,fold32_room1_mix1120,critical,static,1,0,v11core,residential,15117191751,fold32,,,,
R,fold32_room1_mix1121,safe,walk,1,0,v11core,daily,15117296480,fold32,,,,
,fold32_room1_mix1122,na,static,0,1,v11core,residential,15117401209,fold32,bike_bell,R,,
,fold32_room1_mix1123,na,walk,0,2,v11core,residential,15117505938,fold32,backup_beep,L,backup_beep,R
R,fold32_room1_mix1124,safe,walk,1,1,v11core,residential,15117610667,fold32,backup_beep,R,,
L,fold32_room1_mix1125,caution,static,2,2,v11core,daily,15117715396,fold32,backup_beep,L,crossing,L
R,fold32_room1_mix1126,critical,static,3,2,v11core,arterial,15117820125,fold32,bike_bell,R,crossing,L
,fold32_room1_mix1127,na,static,0,2,v11core,residential,15117924854,fold32,bike_bell,R,crossing,R
L,fold32_room1_mix1128,safe,walk,1,1,v11core,daily,15118029583,fold32,backup_beep,L,,
,fold32_room1_mix1129,na,static,0,0,v11core,residential,15118134312,fold32,,,,
L,fold32_room1_mix1130,caution,walk,2,0,v11core,daily,15118239041,fold32,,,,
L,fold32_room1_mix1131,caution,static,2,0,v11core,arterial,15118343770,fold32,,,,
R,fold32_room1_mix1132,caution,static,3,1,v11core,arterial,15118448499,fold32,horn,R,,
R,fold32_room1_mix1133,critical,static,1,2,v11core,residential,15118553228,fold32,siren,R,crossing,R
R,fold32_room1_mix1134,critical,static,1,0,v11core,daily,15118657957,fold32,,,,
R,fold32_room1_mix1135,critical,static,3,1,v11core,arterial,15118762686,fold32,crossing,L,,
L,fold32_room1_mix1136,caution,static,3,2,v11core,daily,15118867415,fold32,horn,R,backup_beep,R
L,fold32_room1_mix1137,caution,static,2,0,v11core,daily,15118972144,fold32,,,,
,fold32_room1_mix1138,na,static,0,1,v11core,residential,15119076873,fold32,bike_bell,R,,
R,fold32_room1_mix1139,critical,static,2,1,v11core,daily,15119181602,fold32,horn,L,,
,fold32_room1_mix1140,na,walk,0,1,v11core,residential,15119286331,fold32,horn,L,,
R,fold32_room1_mix1141,caution,walk,1,0,v11core,daily,15119391060,fold32,,,,
R,fold32_room1_mix1142,safe,walk,1,0,v11core,residential,15119495789,fold32,,,,
R,fold32_room1_mix1143,safe,walk,1,1,v11core,residential,15119600518,fold32,backup_beep,L,,
R,fold32_room1_mix1144,caution,static,3,1,v11core,arterial,15119705247,fold32,backup_beep,R,,
R,fold32_room1_mix1145,safe,static,1,0,v11core,residential,15119809976,fold32,,,,
,fold32_room1_mix1146,na,static,0,1,v11core,residential,15119914705,fold32,bike_bell,L,,
R,fold32_room1_mix1147,caution,walk,1,2,v11core,residential,15120019434,fold32,siren,L,crossing,R
L,fold32_room1_mix1148,safe,static,1,0,v11core,arterial,15120124163,fold32,,,,
L,fold32_room1_mix1149,safe,static,1,1,v11core,residential,15120228892,fold32,crossing,L,,
L,fold32_room1_mix1150,critical,walk,2,1,v11core,daily,15120333621,fold32,horn,R,,
L,fold32_room1_mix1151,safe,static,2,0,v11core,daily,15120438350,fold32,,,,
R,fold32_room1_mix1152,caution,static,3,0,v11core,daily,15120543079,fold32,,,,
L,fold32_room1_mix1153,caution,static,1,0,v11core,residential,15120647808,fold32,,,,
R,fold32_room1_mix1154,critical,walk,1,0,v11core,daily,15120752537,fold32,,,,
R,fold32_room1_mix1155,critical,static,2,1,v11core,residential,15120857266,fold32,bike_bell,L,,
R,fold32_room1_mix1156,critical,walk,2,0,v11core,daily,15120961995,fold32,,,,
L,fold32_room1_mix1157,caution,walk,1,1,v11core,residential,15121066724,fold32,bike_bell,R,,
L,fold32_room1_mix1158,safe,static,1,0,v11core,daily,15121171453,fold32,,,,
,fold32_room1_mix1159,na,static,0,1,v11core,residential,15121276182,fold32,horn,L,,
R,fold32_room1_mix1160,critical,static,1,2,v11core,arterial,15121380911,fold32,backup_beep,R,backup_beep,L
R,fold32_room1_mix1161,caution,walk,2,0,v11core,arterial,15121485640,fold32,,,,
,fold32_room1_mix1162,na,walk,0,2,v11core,residential,15121590369,fold32,siren,R,siren,L
R,fold32_room1_mix1163,caution,static,3,1,v11core,daily,15121695098,fold32,siren,R,,
R,fold32_room1_mix1164,caution,walk,2,1,v11core,arterial,15121799827,fold32,crossing,L,,
R,fold32_room1_mix1165,caution,static,3,0,v11core,arterial,15121904556,fold32,,,,
L,fold32_room1_mix1166,safe,static,2,0,v11core,daily,15122009285,fold32,,,,
R,fold32_room1_mix1167,critical,static,2,0,v11core,arterial,15122114014,fold32,,,,
,fold32_room1_mix1168,na,static,0,0,v11core,residential,15122218743,fold32,,,,
R,fold32_room1_mix1169,caution,walk,1,0,v11core,daily,15122323472,fold32,,,,
L,fold32_room1_mix1170,critical,walk,1,1,v11core,daily,15122428201,fold32,bike_bell,L,,
R,fold32_room1_mix1171,critical,static,1,0,v11core,daily,15122532930,fold32,,,,
L,fold32_room1_mix1172,safe,static,3,1,v11core,arterial,15122637659,fold32,siren,L,,
,fold32_room1_mix1173,na,walk,0,1,v11core,residential,15122742388,fold32,crossing,L,,
R,fold32_room1_mix1174,caution,static,1,0,v11core,daily,15122847117,fold32,,,,
R,fold32_room1_mix1175,caution,static,2,0,v11core,daily,15122951846,fold32,,,,
R,fold32_room1_mix1176,critical,static,2,1,v11core,arterial,15123056575,fold32,backup_beep,L,,
L,fold32_room1_mix1177,caution,static,1,1,v11core,daily,15123161304,fold32,crossing,L,,
,fold32_room1_mix1178,na,static,0,1,v11core,residential,15123266033,fold32,bike_bell,R,,
R,fold32_room1_mix1179,critical,walk,2,2,v11core,daily,15123370762,fold32,siren,R,backup_beep,L
R,fold32_room1_mix1180,caution,walk,3,1,v11core,arterial,15123475491,fold32,siren,L,,
L,fold32_room1_mix1181,caution,walk,3,0,v11core,daily,15123580220,fold32,,,,
R,fold32_room1_mix1182,caution,walk,3,0,v11core,daily,15123684949,fold32,,,,
R,fold32_room1_mix1183,critical,walk,1,1,v11core,daily,15123789678,fold32,horn,L,,
,fold32_room1_mix1184,na,walk,0,1,v11core,residential,15123894407,fold32,crossing,L,,
,fold32_room1_mix1185,na,walk,0,0,v11core,residential,15123999136,fold32,,,,
R,fold32_room1_mix1186,safe,static,1,2,v11core,daily,15124103865,fold32,siren,L,crossing,L
R,fold32_room1_mix1187,caution,static,2,2,v11core,daily,15124208594,fold32,horn,R,crossing,L
,fold32_room1_mix1188,na,static,0,0,v11core,residential,15124313323,fold32,,,,
L,fold32_room1_mix1189,critical,static,1,0,v11core,residential,15124418052,fold32,,,,
R,fold32_room1_mix1190,critical,walk,1,2,v11core,residential,15124522781,fold32,siren,R,bike_bell,R
L,fold32_room1_mix1191,safe,walk,1,1,v11core,residential,15124627510,fold32,crossing,R,,
R,fold32_room1_mix1192,safe,static,1,1,v11core,arterial,15124732239,fold32,siren,L,,
R,fold32_room1_mix1193,caution,walk,2,2,v11core,daily,15124836968,fold32,siren,R,bike_bell,L
R,fold32_room1_mix1194,caution,walk,1,1,v11core,daily,15124941697,fold32,crossing,R,,
R,fold32_room1_mix1195,critical,walk,2,0,v11core,arterial,15125046426,fold32,,,,
R,fold32_room1_mix1196,critical,walk,1,0,v11core,residential,15125151155,fold32,,,,
,fold32_room1_mix1197,na,walk,0,0,v11core,residential,15125255884,fold32,,,,
